category,disaster_code,year,quarter,n_documents,page_count,file_size_bytes,n_activity_pages,n_activities,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,act_n_unique_activities,act_n_activity_documents,act_n_counties,act_n_cities,act_mean_benef_lmi_percent,act_sum_budget_usd,act_sum_obligated_usd,act_sum_drawdown_usd,act_sum_expended_usd,act_sum_benef_persons_this_period,act_sum_benef_persons_total_actual,act_sum_benef_persons_total_expected,act_sum_benef_households_this_period,act_sum_benef_households_total_actual,act_sum_benef_households_total_expected,act_sum_benef_owner_households_this_period,act_sum_benef_owner_households_total_actual,act_sum_benef_owner_households_total_expected,act_sum_benef_renter_households_this_period,act_sum_benef_renter_households_total_actual,act_sum_benef_renter_households_total_expected,act_sum_benef_jobs_created_this_period,act_sum_benef_jobs_created_total_actual,act_sum_benef_jobs_created_total_expected,act_sum_benef_jobs_retained_this_period,act_sum_benef_jobs_retained_total_actual,act_sum_benef_jobs_retained_total_expected,act_sum_benef_housing_units_this_period,act_sum_benef_housing_units_total_actual,act_sum_benef_housing_units_total_expected,act_n_status_cancelled,act_n_status_completed,act_n_status_under_way,act_n_status_unknown,act_n_type_acquisition_buyout,act_n_type_administration,act_n_type_housing,act_n_type_infrastructure,act_n_type_other,act_n_type_planning,act_n_type_unknown,act_completion_rate,severity_rainfall_inches_max_value,severity_wind_speed_mph_max_value,severity_rainfall_inches_n_mentions,severity_wind_speed_mph_n_mentions
2016_Floods,16f,2025,3,1,78,251302,74,37,390295370.0,360466823.61,6422451315520.45,636.53,1707099621.31,133.0,2.0,291.0,1.0,4.0,17.0,3.0,68.0,0.0,0.0,1.0,691.0,1.0,4.0,369.0,10.0,55.0,2.0,6.0,1.0,0.0,1.0,1.0,124.0,0.0,0.0,34.0,1.0,5.0,17.0,,116196429.2,636.53,66212189.54,6422448735271.61,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,26.0,0.0,5.0,1.0,4.0,19.0,4.0,1.0,0.0,0.23529411764705882,,,1.0,
2016_Floods,f16,2018,2,1,6,35087,3,2,272272600.0,250597928.64,929044.91,166666.91,1657462505.82,16.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,78.0,1.0,3.0,47.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,,33377600.0,166666.91,818417.0,818417.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,
2016_Floods,f16,2018,3,1,22,56502,19,10,299853144.76,270976583.55,28530462.38,459406.2,1724623738.58,125.0,2.0,79.0,1.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,221.0,1.0,3.0,145.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,10.0,1.0,1.0,4.0,,49844944.76,459406.2,28801889.93,28477889.18,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,,1.0,
2016_Floods,f16,2018,4,1,53,92219,49,27,372853644.14,304648374.06,34677745.980000004,33055711.14,1703838492.75,203.0,9.0,111.0,0.0,2.0,0.0,3.0,15.0,0.0,2.0,1.0,507.0,2.0,3.0,290.0,18.0,10.0,1.0,8.0,0.0,0.0,1.0,0.0,89.0,0.0,10.0,27.0,1.0,5.0,8.0,,76204901.45,349805.59,60797795.57,33852106.79,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,0.0,8.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,,,1.0,
2016_Floods,f16,2019,1,1,21,50967,17,10,325731361.84,429123789.94,274490434.39,33423116.88,1850386939.81,167.0,0.0,83.0,0.0,2.0,10.0,3.0,22.0,0.0,0.0,4.0,249.0,1.0,3.0,119.0,6.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,10.0,1.0,1.0,5.0,,43810139.0,857058.88,38294255.04,27622097.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,,,1.0,
2016_Floods,f16,2019,2,1,58,100340,54,29,426269725.84,341726260.33,33096388.83,452596.05,2022568136.53,359.0,1.0,117.0,0.0,3.0,27.0,3.0,46.0,0.0,2.0,5.0,557.0,2.0,3.0,324.0,8.0,33.0,1.0,4.0,0.0,0.0,1.0,0.0,62.0,0.0,1.0,29.0,1.0,3.0,12.0,,111876982.6,452596.05,96315999.12,31634523.34,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,6.0,5.0,0.0,11.0,5.0,2.0,0.0,0.0,,,1.0,
2016_Floods,f16,2019,3,1,61,110534,58,32,410205563.94,358716398.79,36364270.2,699648.98,1646178952.32,437.0,1.0,144.0,0.0,4.0,51.0,3.0,46.0,0.0,1.0,13.0,596.0,1.0,3.0,322.0,34.0,64.0,3.0,4.0,1.0,0.0,1.0,0.0,48.0,0.0,2.0,32.0,1.0,7.0,25.0,,114094174.67,699648.98,111515136.53,36007853.84,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,0.0,3.0,2.0,1.0,23.0,2.0,1.0,0.0,0.0,,,1.0,
2016_Floods,f16,2020,2,1,107,176020,104,56,385054399.55,413470522.6,9916571331755.15,1722245.1099999999,1658255325.71,839.0,0.0,211.0,0.0,3.0,93.0,3.0,102.0,0.0,3.0,20.0,1046.0,3.0,3.0,554.0,59.0,92.0,8.0,10.0,11.0,0.0,3.0,1.0,108.0,0.0,4.0,56.0,1.0,9.0,36.0,,104465346.18,1722245.1099999999,132439861.5,9916566712924.09,,,,0.0,7.0,93.0,,,,,,,,,,,,,,,,0.0,0.0,56.0,0.0,5.0,6.0,2.0,36.0,5.0,2.0,0.0,0.0,4.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2022,3,1,38,152586,36,14,108417000.0,0.0,0.0,0.0,163774900.0,84.0,2.0,43.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,10.0,120.0,1.0,0.0,351.0,10.0,112.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14.0,1.0,1.0,4.0,,16513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2022,4,1,38,152656,36,14,104178000.0,0.0,0.0,0.0,163774900.0,84.0,2.0,43.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,10.0,118.0,1.0,0.0,351.0,10.0,112.0,7.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14.0,1.0,1.0,4.0,,13513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2023,1,1,40,157621,38,15,108417000.0,0.0,0.0,0.0,163774900.0,88.0,2.0,48.0,11.0,0.0,2.0,2.0,10.0,0.0,9.0,8.0,127.0,1.0,0.0,375.0,10.0,117.0,8.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15.0,1.0,1.0,5.0,,10513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,1.0,0.0,3.0,2.0,0.0,8.0,1.0,1.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2023,2,1,36,148628,34,13,81904000.0,0.0,0.0,0.0,190287900.0,89.0,2.0,46.0,11.0,0.0,2.0,1.0,10.0,0.0,9.0,7.0,109.0,1.0,0.0,343.0,10.0,102.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,13.0,1.0,1.0,4.0,,10513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2023,3,1,50,187193,48,20,92904000.0,0.0,0.0,0.0,195787900.0,117.0,2.0,61.0,17.0,0.0,10.0,1.0,20.0,0.0,12.0,10.0,160.0,1.0,0.0,482.0,10.0,115.0,7.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,20.0,1.0,1.0,10.0,,11739000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,0.0,2.0,2.0,7.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2023,4,1,52,192701,50,21,84963000.0,0.0,0.0,0.0,196073900.0,121.0,2.0,64.0,17.0,0.0,11.0,1.0,21.0,0.0,13.0,10.0,165.0,1.0,0.0,500.0,10.0,119.0,8.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,21.0,1.0,1.0,10.0,,15025000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.0,0.0,0.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-floods,2024,1,1,69,224169,67,27,94226000.0,0.0,0.0,0.0,196448900.0,161.0,2.0,78.0,21.0,0.0,11.0,1.0,23.0,0.0,13.0,10.0,229.0,1.0,0.0,681.0,10.0,141.0,25.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,27.0,1.0,1.0,11.0,,20331625.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,0.0,0.0,2.0,2.0,14.0,8.0,1.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2024,2,1,77,279877,74,30,93024533.86,0.0,0.0,0.0,195848166.93,176.0,2.0,86.0,23.0,1.0,17.0,1.0,26.0,0.0,15.0,11.0,249.0,1.0,0.0,755.0,10.0,148.0,26.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,30.0,1.0,1.0,13.0,,20615925.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,2.0,2.0,16.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2024,3,1,77,280021,74,30,93326288.44,0.0,0.0,0.0,195999044.22,176.0,2.0,86.0,23.0,1.0,17.0,1.0,26.0,0.0,15.0,11.0,246.0,1.0,0.0,756.0,10.0,149.0,27.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,30.0,1.0,1.0,13.0,,20615925.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,2.0,2.0,16.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2024,4,1,79,309700,76,31,46400000.0,0.0,0.0,0.0,172535900.0,180.0,2.0,88.0,24.0,1.0,17.0,1.0,27.0,0.0,16.0,11.0,252.0,1.0,0.0,780.0,10.0,149.0,28.0,54.0,2.0,0.0,10.0,1.0,5.0,0.0,4.0,31.0,1.0,1.0,14.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31.0,0.0,0.0,2.0,2.0,17.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2025,1,1,79,309740,76,31,46400000.0,0.0,0.0,0.0,172535900.0,181.0,2.0,88.0,24.0,1.0,17.0,1.0,27.0,0.0,16.0,11.0,257.0,1.0,0.0,782.0,10.0,148.0,28.0,54.0,2.0,0.0,10.0,1.0,5.0,0.0,5.0,31.0,1.0,1.0,14.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,30.0,0.0,0.0,2.0,2.0,17.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2025,2,1,87,305219,84,35,46400000.0,0.0,0.0,0.0,172339000.0,188.0,2.0,92.0,26.0,1.0,17.0,1.0,27.0,0.0,16.0,10.0,290.0,1.0,0.0,863.0,10.0,147.0,28.0,56.0,4.0,0.0,10.0,1.0,5.0,0.0,9.0,35.0,1.0,1.0,14.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,34.0,0.0,0.0,2.0,4.0,19.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2025,3,1,88,310339,85,35,46400000.0,0.0,0.0,0.0,172339000.0,188.0,2.0,93.0,27.0,1.0,17.0,1.0,27.0,0.0,16.0,10.0,290.0,1.0,0.0,867.0,10.0,147.0,30.0,56.0,5.0,0.0,10.0,1.0,5.0,0.0,9.0,35.0,1.0,1.0,14.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,34.0,0.0,0.0,2.0,4.0,19.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2018_Floods_ActionPlan,2018-floods,2025,4,1,86,302872,83,34,46400000.0,0.0,0.0,0.0,172339000.0,189.0,2.0,94.0,27.0,1.0,20.0,1.0,28.0,0.0,18.0,10.0,281.0,1.0,0.0,857.0,10.0,147.0,31.0,56.0,5.0,0.0,11.0,1.0,8.0,0.0,7.0,34.0,1.0,1.0,15.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,33.0,0.0,0.0,2.0,3.0,19.0,8.0,2.0,0.0,0.0,600.0,,11.0,
2018_Floods_ActionPlan,2018-south-texas-floods,2021,3,1,40,127913,38,15,108417000.0,0.0,0.0,0.0,163578000.0,82.0,2.0,53.0,11.0,4.0,0.0,3.0,8.0,0.0,3.0,12.0,129.0,1.0,0.0,370.0,10.0,113.0,3.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15.0,1.0,1.0,4.0,,16513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-south-texas-floods,2021,4,1,40,114506,38,15,108417000.0,0.0,0.0,0.0,163578000.0,82.0,2.0,53.0,11.0,4.0,0.0,3.0,8.0,0.0,3.0,12.0,129.0,1.0,0.0,369.0,10.0,113.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15.0,1.0,1.0,4.0,,16513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-south-texas-floods,2022,1,1,38,150042,36,14,108417000.0,0.0,0.0,0.0,163578000.0,80.0,2.0,52.0,11.0,4.0,0.0,2.0,8.0,0.0,3.0,11.0,121.0,1.0,0.0,352.0,10.0,112.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14.0,1.0,1.0,4.0,,16513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_ActionPlan,2018-south-texas-floods,2022,2,1,38,150072,36,14,108417000.0,0.0,0.0,0.0,163578000.0,80.0,2.0,55.0,11.0,0.0,0.0,2.0,8.0,0.0,3.0,11.0,121.0,1.0,0.0,352.0,10.0,112.0,4.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14.0,1.0,1.0,4.0,,16513000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_Performance,2018-floods,2021,3,1,29,106730,26,13,336698086.44,117932633.94,93485309.22,310988.47,398187680.7,36.0,2.0,68.0,1.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,700.0,1.0,0.0,393.0,4.0,8.0,4.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,13.0,1.0,1.0,3.0,,52074600.0,310988.47,53005281.43,36986530.66,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2021,4,1,31,110698,28,14,338666393.22,160134884.37,72732247.39,23622.38,355533302.52,50.0,2.0,70.0,1.0,1.0,0.0,3.0,8.0,0.0,2.0,5.0,743.0,2.0,1.0,417.0,4.0,17.0,5.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,14.0,1.0,1.0,5.0,,91454600.0,23622.38,72695281.43,45699444.26,,,,0.0,1.0,15.0,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2022,1,1,27,139125,24,12,291588893.22,114176696.0,53230484.01,0.0,345218533.19,48.0,2.0,74.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,653.0,3.0,0.0,363.0,5.0,8.0,3.0,54.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,12.0,1.0,1.0,2.0,,45177100.0,0.0,49556531.43,25750777.69,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2022,2,1,27,140168,24,12,291609893.22,149952324.23,54432463.71,0.0,345317216.39,70.0,2.0,55.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,4.0,653.0,1.0,0.0,371.0,4.0,7.0,5.0,54.0,2.0,0.0,2.0,1.0,3.0,0.0,4.0,12.0,1.0,1.0,2.0,,45177100.0,0.0,49556531.43,25991201.64,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2022,3,1,31,152105,28,14,340791857.68,172347765.76,78426695.39,0.0,391423441.15,81.0,2.0,63.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,722.0,2.0,0.0,427.0,4.0,9.0,6.0,54.0,1.0,0.0,2.0,1.0,3.0,0.0,6.0,14.0,1.0,1.0,4.0,,91454600.0,0.0,72261300.0,46508592.33,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2022,4,1,31,153922,28,14,301245456.64,202257641.56,77214078.13,3000000.0,420579148.54,66.0,2.0,78.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,732.0,1.0,0.0,429.0,4.0,6.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,5.0,14.0,1.0,1.0,5.0,,74978600.0,3000000.0,69261300.0,54849290.42,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,3.0,
2018_Floods_Performance,2018-floods,2023,2,1,28,151205,24,12,199290507.16,99377684.47,81640776.14,0.0,332147023.29,90.0,3.0,66.0,0.0,0.0,3.0,2.0,12.0,0.0,1.0,4.0,647.0,1.0,1.0,415.0,10.0,8.0,10.0,54.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,12.0,1.0,1.0,3.0,,34701100.0,0.0,49122550.0,29431606.57,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2023,3,1,13,109587,10,5,162912047.36,70705063.46,47462037.14,0.0,330183020.66,18.0,1.0,36.0,1.0,0.0,1.0,2.0,8.0,0.0,8.0,3.0,395.0,1.0,0.0,217.0,8.0,11.0,3.0,25.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,,28808750.0,0.0,20071750.0,14304708.29,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2023,4,1,29,155270,26,13,290586217.84,107383424.08,49555410.67,286000.0,589003027.44,75.0,2.0,86.0,1.0,0.0,3.0,2.0,10.0,0.0,2.0,4.0,708.0,2.0,0.0,440.0,10.0,16.0,6.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,13.0,1.0,1.0,4.0,,47079300.0,286000.0,37724532.09,29952707.52,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2024,1,1,54,222705,50,25,291950754.44,157113266.57999998,88891493.57,375000.0,567950781.35,93.0,2.0,103.0,1.0,1.0,15.0,2.0,27.0,0.0,2.0,7.0,1279.0,1.0,1.0,701.0,10.0,30.0,4.0,55.0,1.0,1.0,2.0,1.0,3.0,0.0,6.0,25.0,1.0,1.0,12.0,,29900912.36,375000.0,53046522.56,44021713.62,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,2.0,2.0,12.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2024,2,1,42,190542,38,19,343641354.44,150246719.65,61475594.06,229204.02,454740186.68,96.0,3.0,83.0,2.0,0.0,14.0,2.0,25.0,0.0,0.0,6.0,1003.0,3.0,0.0,577.0,11.0,18.0,8.0,51.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,19.0,1.0,1.0,12.0,,46332112.36,229204.02,49553390.2,42371237.24,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2024,3,1,54,221164,50,25,226950333.46,128898234.42,5741818144738.2705,0.0,415431479.06,87.0,2.0,101.0,0.0,1.0,12.0,2.0,22.0,0.0,3.0,11.0,1183.0,3.0,1.0,688.0,9.0,30.0,4.0,55.0,2.0,0.0,2.0,1.0,3.0,0.0,5.0,25.0,1.0,1.0,13.0,,22179222.16,0.0,57476801.77,5741786495796.21,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,1.0,2.0,12.0,8.0,2.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2024,4,1,48,208046,44,22,291597244.43,220064129.85,65831875.53,235256.53,450357981.19,81.0,2.0,88.0,1.0,0.0,7.0,2.0,24.0,0.0,2.0,5.0,1162.0,2.0,0.0,650.0,10.0,24.0,5.0,55.0,2.0,0.0,2.0,2.0,3.0,0.0,5.0,22.0,1.0,1.0,10.0,,23362802.31,235256.53,54506812.8,38940792.8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,0.0,0.0,2.0,2.0,9.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2025,1,1,29,180738,26,13,248727440.51,139190597.8,4810005295510.05,0.0,435023113.94,50.0,1.0,62.0,0.0,0.0,5.0,2.0,14.0,0.0,15.0,5.0,853.0,2.0,0.0,479.0,8.0,20.0,5.0,52.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,13.0,1.0,1.0,4.0,,40037338.75,0.0,41970333.67,4809975245531.5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2025,2,1,50,213908,46,23,233427734.70000002,192437561.4,2489527196049.04,0.0,456254265.81,112.0,2.0,94.0,1.0,1.0,7.0,2.0,25.0,0.0,3.0,7.0,1186.0,3.0,0.0,665.0,13.0,28.0,5.0,54.0,4.0,0.0,2.0,1.0,3.0,0.0,6.0,23.0,1.0,1.0,11.0,,24688797.759999998,0.0,48644571.349999994,2489495605505.77,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0.0,0.0,2.0,2.0,10.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floods,2025,3,1,54,229471,50,25,240238336.95000002,183974838.43,76216074.79,0.0,432316404.55,105.0,2.0,98.0,1.0,0.0,12.0,2.0,31.0,0.0,3.0,7.0,1265.0,2.0,0.0,718.0,13.0,29.0,6.0,54.0,2.0,0.0,2.0,1.0,3.0,0.0,5.0,25.0,1.0,1.0,13.0,,29364433.97,0.0,51519903.53,44853548.45,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,1.0,2.0,13.0,8.0,1.0,0.0,0.0,600.0,,2.0,
2018_Floods_Performance,2018-floodsgrantreport,2023,1,1,29,151267,26,13,285641807.15999997,124671701.63,74362794.43,0.0,398651880.48,81.0,3.0,74.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,4.0,654.0,2.0,1.0,402.0,3.0,11.0,10.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,5.0,13.0,1.0,1.0,3.0,,34701100.0,0.0,49122550.0,31443710.64,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,1.0,0.0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,600.0,,2.0,
2019_Disasters_ActionPlan,2018-floods,2024,2,1,77,279877,74,30,93024533.86,0.0,0.0,0.0,195848166.93,176.0,2.0,86.0,23.0,1.0,17.0,1.0,26.0,0.0,15.0,11.0,249.0,1.0,0.0,755.0,10.0,148.0,26.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,30.0,1.0,1.0,13.0,,20615925.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,2.0,2.0,16.0,8.0,2.0,0.0,0.0,600.0,,10.0,
2019_Disasters_ActionPlan,2019-disasters,2021,3,1,50,140092,47,24,78714100.0,10637050.0,0.0,0.0,0.0,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,575.0,18.0,225.0,11.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24.0,1.0,1.0,2.0,,78714100.0,0.0,10637050.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
2019_Disasters_ActionPlan,2019-disasters,2021,4,1,50,140122,47,24,78714100.0,10637050.0,0.0,0.0,0.0,126.0,6.0,77.0,53.0,8.0,1.0,4.0,21.0,0.0,0.0,4.0,122.0,1.0,4.0,574.0,18.0,229.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,24.0,1.0,1.0,2.0,,78714100.0,0.0,10637050.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,0.0,0.0,2.0,4.0,1.0,16.0,1.0,0.0,0.0,6.0,75.0,5.0,1.0
