document_id,filename,category,disaster_code,year,quarter,page_number,source_type,activity_id,county_fips3,county_name,city,zip,metric,value,unit,confidence,method,snippet
56.0,16f-2025-q3.pdf,2016_Floods,16f,2025,3,1.0,text_page,,339,Montgomery County,Over The Past Two Years,,severity_unmet_need_usd,13659184.0,usd,0.84,text_page:severity_money,"totaling $40,337,517 for housing data and $13,659,184 for business data. FEMA and SBA data alone yield an unmet need for"
76.0,drgr-2018-floods-2025-q3.pdf,2018_Floods_ActionPlan,2018-floods,2025,3,1.0,text_page,,249,Jim Wells County,According To The National Weather Service,,affected_population_persons,20000.0,count,0.76,text_page:affected_after,"sinkholes and deep water that stalled vehicles. Additionally, at least 20,000 residents and businesses were impacted by the"
97.0,2018-floods-2025-q3.pdf,2018_Floods_Performance,2018-floods,2025,3,1.0,text_page,,249,Jim Wells County,According To The National Weather Service,,affected_population_persons,20000.0,count,0.76,text_page:affected_after,"sinkholes and deep water that stalled vehicles. Additionally, at least 20,000 residents and businesses were impacted by the"
374.0,drgr-mit-2025-q3.pdf,Mitigation_ActionPlan,mit,2025,3,197.0,text_page,374:194,391,Refugio County,El Campo,,admin_payroll_usd,2250000.0,usd,0.78,text_page:keyword_money,additional equipment for the WWTP to increase capacity by 2.25 million gallons per day of sewage flow. City of La Marque shall
393.0,mit-2025-q3.pdf,Mitigation_Performance,mit,2025,3,83.0,text_page,393:83,373,Polk County,La Marque,,admin_payroll_usd,2250000.0,usd,0.78,text_page:keyword_money,additional equipment for the WWTP to increase capacity by 2.25 million gallons per day of sewage flow. City of La Marque shall
77.0,drgr-2018-floods-2025-q4.pdf,2018_Floods_ActionPlan,2018-floods,2025,4,1.0,text_page,,249,Jim Wells County,According To The National Weather Service,,affected_population_persons,20000.0,count,0.76,text_page:affected_after,"sinkholes and deep water that stalled vehicles. Additionally, at least 20,000 residents and businesses were impacted by the"
375.0,drgr-mit-2025-q4.pdf,Mitigation_ActionPlan,mit,2025,4,201.0,text_page,375:198,391,Refugio County,El Campo,,admin_payroll_usd,2250000.0,usd,0.78,text_page:keyword_money,additional equipment for the WWTP to increase capacity by 2.25 million gallons per day of sewage flow. City of La Marque shall
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,89382.76,usd,0.95,xlsx:payroll_allocation,89382.76 - Payroll Allocation
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,99737.97,usd,0.95,xlsx:payroll_allocation,99737.97 - Payroll Allocations
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,136216.28,usd,0.95,xlsx:payroll_allocation,$136216.28 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,92510.98,usd,0.95,xlsx:payroll_allocation,92510.98 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,4,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,269503.49,usd,0.95,xlsx:payroll_allocation,Project delivery costs. 269503.49 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,1,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,217534.82,usd,0.95,xlsx:payroll_allocation,Holding activity for payroll and project delivery costs. 217534.82 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,244117.07,usd,0.95,xlsx:payroll_allocation,244117.07 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,366667.32,usd,0.95,xlsx:payroll_allocation,366667.32 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,250324.4,usd,0.95,xlsx:payroll_allocation,Expenditures related to project management vendor assistance procured to support delivery of subrecipient programs. 250324.4 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,494573.32,usd,0.95,xlsx:payroll_allocation,"Vendor costs associated with grant administration and support, as well as 494573.32 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ADMIN[INF PD HOLDING],,,,,admin_payroll_usd,250084.59,usd,0.95,xlsx:payroll_allocation,"Vendor costs associated with grant administration and support, as well as 250084.59 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,14759.84,usd,0.95,xlsx:payroll_allocation,14759.84 - Payroll Allocation
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,16225.51,usd,0.95,xlsx:payroll_allocation,16225.51 - Payroll Allocations
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,69517.47,usd,0.95,xlsx:payroll_allocation,69517.47 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,55888.23,usd,0.95,xlsx:payroll_allocation,Expenditures related to project management vendor assistance procured to support delivery of subrecipient programs. 55888.23 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,106847.08,usd,0.95,xlsx:payroll_allocation,"Vendor costs associated with grant administration and support, as well as 106847.08 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ADMIN[LBAP PD HOLDING],,,,,admin_payroll_usd,49804.55,usd,0.95,xlsx:payroll_allocation,"Vendor costs associated with grant administration and support, as well as 49804.55 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,54403.01,usd,0.95,xlsx:payroll_allocation,"During the quarter, there were 70 Projects Total - All on schedule to be completed by or before Q4 2021. 54403.01 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,3,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,42370.77,usd,0.95,xlsx:payroll_allocation,"During the reporting perod, there were 69 HMID projects in total, construction underway or reaching completion on 55, with 14 due to start construction this coming quarter. 42,370.77 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,51908.04,usd,0.95,xlsx:payroll_allocation,"67 HMID projects in total, construction complete on 6, construction underway on 50, with 11 due to start construction in Q4. 51908.04 - Payroll Allocations"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,96855.38,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,77789.45,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,3,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,85889.92,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,4,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,97567.49,usd,0.95,xlsx:payroll_allocation,Projects under construction and draws being submitted monthly for construction reimbursement. 97567.49 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,1,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,56262.77,usd,0.95,xlsx:payroll_allocation,Projects under construction and regularly submitting reimbursement requests. 56262.77 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,63366.17,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 63366.17 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,97813.05,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 97813.05 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,39533.32,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 39533.32 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,110563.22,usd,0.95,xlsx:payroll_allocation,"Draws paid for construction costs for projects not yet complete, as well as retainage payments for those projects recently completed and moving towards closeout. 110563.22 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ARP_HMID_LMI,,,,,admin_payroll_usd,77563.37,usd,0.95,xlsx:payroll_allocation,"Of 65 contracted projects, 13 remain under construction and funds continue to be reimbursed for both projects under construction and for retainage draws on completed projects. Ingleside Village, Silverleaf at Rockport and Valley View Estate"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,3102.11,usd,0.95,xlsx:payroll_allocation,"During the quarter, there were 9 projects total. All on schedule to be completed by or before Q4 2021. 3102.11 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,3050.66,usd,0.95,xlsx:payroll_allocation,"9 SMID projects in total, construction complete on 2, construction underway on 5 and the final 2 will begin construction in Q4. 3050.66 - Payroll Allocations"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,5855.85,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,4671.82,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,3,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,5108.61,usd,0.95,xlsx:payroll_allocation,Construction is still pressing ahead on all projects with executed contracts. Delays have been encountered due to COVID impact on materials and manpower but no projects have suffered significant delays or indicated they are unable to comple
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,4,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,5795.99,usd,0.95,xlsx:payroll_allocation,Projects under construction and draws being submitted monthly for construction reimbursement. 5795.99 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,1,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,3345.33,usd,0.95,xlsx:payroll_allocation,Projects under construction and regularly submitting reimbursement requests. 3345.33 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,3769.99,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 3769.99 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,4877.81,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 4877.81 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,2023.84,usd,0.95,xlsx:payroll_allocation,Construction continues on multiple projects as we look to complete construction on the Harvey ARP portfolio by the end of 2023. 2023.84 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,5566.01,usd,0.95,xlsx:payroll_allocation,"Draws paid for construction costs for projects not yet complete, as well as retainage payments for those projects recently completed and moving towards closeout. 5566.01 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ARP_SMID_LMI,,,,,admin_payroll_usd,3038.7,usd,0.95,xlsx:payroll_allocation,All seven SMID projects are now complete and leasing up while the ARP team works to move these projects into the long-term compliance monitoring program. 3038.7 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,8783.19,usd,0.95,xlsx:payroll_allocation,During the reporting period no new projects closed and there are 30 underway. 8783.19 - Payroll Allocation
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,3,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,13509.69,usd,0.95,xlsx:payroll_allocation,"Contract milestone 1: Program Development. 13,509.69 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,17671.5,usd,0.95,xlsx:payroll_allocation,Program Administration costs. 17671.5 - Payroll Allocations
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,61730.26,usd,0.95,xlsx:payroll_allocation,Payments for Phase I - Program Development and Phase II - Marketing and Outreach. $61730.26 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,48074.22,usd,0.95,xlsx:payroll_allocation,Application eligibility and recommended award amount are now being submitted by the vendor. 48074.22 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,3,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,61434.13,usd,0.95,xlsx:payroll_allocation,Current awards are approximately 90% HMID and 10% SMID.  Expenditures are a fraction of total awards because awards are made in partial payments due to HUD&apos;s requirement that grant funding cannot be provided in advance of need. 61434.1
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,4,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,77673.4,usd,0.95,xlsx:payroll_allocation,Administration fees and grant awards provided to applicants. 77673.4 - Payroll Allocations. Beneficiaries for this activity will be reported in the following quarters as Action Plan projected measures were incorrect and missing values.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,1,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,42197.44,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 42197.44 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,20564.22,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 20564.22 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,30385.1,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 30385.1 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,17568.47,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 17568.47 - Payroll allocation costs in support of activity delivery. Corrections made to performance measures to get an accurate to date figure.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,36414.31,usd,0.95,xlsx:payroll_allocation,"Awards are continuing to be made to businesses to support job creation and retention, as well as oversight of previously awarded funds to ensure progress on job creation and retention. 36414.31 - Payroll allocation costs in support of activ"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ERP_HMID_LMI,,,,,admin_payroll_usd,18201.66,usd,0.95,xlsx:payroll_allocation,"83 HMID applications were approved by GLO in Q1 2023 totaling $25,700,000.00. Expenditures include 1st, 2nd and 3rd grant installment payments. 18201.66 - Payroll allocation costs in support of activity delivery."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,2195.8,usd,0.95,xlsx:payroll_allocation,During the reporting period no new projects closed and there are 10 underway. 2195.80 - Payroll Allocation
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,3,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1706.83,usd,0.95,xlsx:payroll_allocation,"Contract milestone 2: Program Outreach and Marketing. 1,706.83 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,832.98,usd,0.95,xlsx:payroll_allocation,Program Administration costs. 832.98 - Payroll Allocations
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1443.17,usd,0.95,xlsx:payroll_allocation,Payments for Phase I - Program Development and Phase II - Marketing and Outreach. $1443.17 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1122.94,usd,0.95,xlsx:payroll_allocation,Application eligibility and recommended award amount are now being submitted by the vendor. 1122.94 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,3,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1433.37,usd,0.95,xlsx:payroll_allocation,Current awards are approximately 90% HMID and 10% SMID.  Expenditures are a fraction of total awards because awards are made in partial payments due to HUD&apos;s requirement that grant funding cannot be provided in advance of need. 1433.37
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,4,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,3672.28,usd,0.95,xlsx:payroll_allocation,Administration fees and grant awards provided to applicants. 3672.28 - Payroll Allocations. Beneficiaries for this activity will be reported in the following quarters as Action Plan projected measures were incorrect and missing values.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,1,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,3105.24,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 3105.24 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,2,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1394.37,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 1394.37 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,3,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,1066.2,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 1066.2 - Payroll Allocations.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2022,4,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,2800.76,usd,0.95,xlsx:payroll_allocation,Awards are being made to businesses to support job creation and retention. 2800.76 - Payroll allocation costs in support of activity delivery. Corrections made to performance measures to get an accurate to date figure.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,1,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,3462.05,usd,0.95,xlsx:payroll_allocation,"Awards are continuing to be made to businesses to support job creation and retention, as well as oversight of previously awarded funds to ensure progress on job creation and retention. 3462.05 - Payroll allocation costs in support of activi"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2023,2,,xlsx_payroll,ERP_SMID_LMI,,,,,admin_payroll_usd,3389.87,usd,0.95,xlsx:payroll_allocation,No SMID applications were approved by GLO in Q1 2023. Expenditures include 2nd and 3rd grant installment payments. 3389.87 - Payroll allocation costs in support of activity delivery.
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,2,,xlsx_payroll,HAP[AACOG]_SMID_LMI,,,,,admin_payroll_usd,120.09,usd,0.95,xlsx:payroll_allocation,"During the reporting period, 0 additional projects were completed of 2 total projects. 0 projects are underway. 120.09 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,3,,xlsx_payroll,HAP[AACOG]_SMID_LMI,,,,,admin_payroll_usd,247.0,usd,0.95,xlsx:payroll_allocation,"During the reporting period, 1 additional projects were completed of 5 total projects. 4 projects are underway. 247.00 - Payroll Allocation"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2020,4,,xlsx_payroll,HAP[AACOG]_SMID_LMI,,,,,admin_payroll_usd,415.2,usd,0.95,xlsx:payroll_allocation,"During the reporting period, 5 additional projects were completed of 7 total projects. 1 projects are underway. 415.2 - Payroll Allocations"
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,1,,xlsx_payroll,HAP[AACOG]_SMID_LMI,,,,,admin_payroll_usd,784.68,usd,0.95,xlsx:payroll_allocation,"During the reporting period, 6 additional projects were completed of 10 total projects. 1 projects are underway. $784.68 - Payroll Allocations."
,P-17-TX-48-HIM1_A32 - QPR - Activity Progress Narratives_02032026.xlsx,Mitigation_ActionPlan,mit,2021,2,,xlsx_payroll,HAP[AACOG]_SMID_LMI,,,,,admin_payroll_usd,638.72,usd,0.95,xlsx:payroll_allocation,"During the reporting period, 1 additional projects were completed of 2 total projects. 1 projects are underway. 638.72 - Payroll Allocations."
