category,disaster_code,year,quarter,entity_type,n_mentions
Harvey_5B_Performance,h5b,2022,4,WIND_SPEED,1
Harvey_5B_Performance,h5b,2022,4,WORK_OF_ART,80
Harvey_5B_Performance,harveygrantperformance,2023,1,CARDINAL,1151
Harvey_5B_Performance,harveygrantperformance,2023,1,DAMAGE_METRIC,26
Harvey_5B_Performance,harveygrantperformance,2023,1,DATE,3082
Harvey_5B_Performance,harveygrantperformance,2023,1,DISASTER,151
Harvey_5B_Performance,harveygrantperformance,2023,1,EVENT,12
Harvey_5B_Performance,harveygrantperformance,2023,1,FAC,290
Harvey_5B_Performance,harveygrantperformance,2023,1,FEMA_DECLARATION,1
Harvey_5B_Performance,harveygrantperformance,2023,1,GPE,793
Harvey_5B_Performance,harveygrantperformance,2023,1,LANGUAGE,2
Harvey_5B_Performance,harveygrantperformance,2023,1,LAW,4
Harvey_5B_Performance,harveygrantperformance,2023,1,LOC,65
Harvey_5B_Performance,harveygrantperformance,2023,1,MONEY,15593
Harvey_5B_Performance,harveygrantperformance,2023,1,NORP,28
Harvey_5B_Performance,harveygrantperformance,2023,1,ORDINAL,9
Harvey_5B_Performance,harveygrantperformance,2023,1,ORG,5276
Harvey_5B_Performance,harveygrantperformance,2023,1,PERCENT,72
Harvey_5B_Performance,harveygrantperformance,2023,1,PERSON,705
Harvey_5B_Performance,harveygrantperformance,2023,1,PRODUCT,490
Harvey_5B_Performance,harveygrantperformance,2023,1,PROGRAM,258
Harvey_5B_Performance,harveygrantperformance,2023,1,QUANTITY,31
Harvey_5B_Performance,harveygrantperformance,2023,1,RAINFALL,17
Harvey_5B_Performance,harveygrantperformance,2023,1,TX_COUNTY,606
Harvey_5B_Performance,harveygrantperformance,2023,1,WIND_SPEED,1
Harvey_5B_Performance,harveygrantperformance,2023,1,WORK_OF_ART,79
Harvey_5B_Performance,h5b,2023,2,CARDINAL,1528
Harvey_5B_Performance,h5b,2023,2,DAMAGE_METRIC,22
Harvey_5B_Performance,h5b,2023,2,DATE,2581
Harvey_5B_Performance,h5b,2023,2,DISASTER,85
Harvey_5B_Performance,h5b,2023,2,EVENT,10
Harvey_5B_Performance,h5b,2023,2,FAC,337
Harvey_5B_Performance,h5b,2023,2,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2023,2,GPE,787
Harvey_5B_Performance,h5b,2023,2,LANGUAGE,1
Harvey_5B_Performance,h5b,2023,2,LAW,6
Harvey_5B_Performance,h5b,2023,2,LOC,74
Harvey_5B_Performance,h5b,2023,2,MONEY,14760
Harvey_5B_Performance,h5b,2023,2,NORP,36
Harvey_5B_Performance,h5b,2023,2,ORDINAL,10
Harvey_5B_Performance,h5b,2023,2,ORG,5223
Harvey_5B_Performance,h5b,2023,2,PERCENT,76
Harvey_5B_Performance,h5b,2023,2,PERSON,684
Harvey_5B_Performance,h5b,2023,2,PRODUCT,466
Harvey_5B_Performance,h5b,2023,2,PROGRAM,307
Harvey_5B_Performance,h5b,2023,2,QUANTITY,39
Harvey_5B_Performance,h5b,2023,2,RAINFALL,19
Harvey_5B_Performance,h5b,2023,2,TIME,1
Harvey_5B_Performance,h5b,2023,2,TX_COUNTY,577
Harvey_5B_Performance,h5b,2023,2,WIND_SPEED,1
Harvey_5B_Performance,h5b,2023,2,WORK_OF_ART,50
Harvey_5B_Performance,h5b,2023,3,CARDINAL,1022
Harvey_5B_Performance,h5b,2023,3,DAMAGE_METRIC,19
Harvey_5B_Performance,h5b,2023,3,DATE,2600
Harvey_5B_Performance,h5b,2023,3,DISASTER,122
Harvey_5B_Performance,h5b,2023,3,EVENT,17
Harvey_5B_Performance,h5b,2023,3,FAC,253
Harvey_5B_Performance,h5b,2023,3,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2023,3,GPE,700
Harvey_5B_Performance,h5b,2023,3,LANGUAGE,1
Harvey_5B_Performance,h5b,2023,3,LAW,5
Harvey_5B_Performance,h5b,2023,3,LOC,51
Harvey_5B_Performance,h5b,2023,3,MONEY,13451
Harvey_5B_Performance,h5b,2023,3,NORP,36
Harvey_5B_Performance,h5b,2023,3,ORDINAL,9
Harvey_5B_Performance,h5b,2023,3,ORG,4701
Harvey_5B_Performance,h5b,2023,3,PERCENT,90
Harvey_5B_Performance,h5b,2023,3,PERSON,574
Harvey_5B_Performance,h5b,2023,3,PRODUCT,226
Harvey_5B_Performance,h5b,2023,3,PROGRAM,245
Harvey_5B_Performance,h5b,2023,3,QUANTITY,35
Harvey_5B_Performance,h5b,2023,3,RAINFALL,13
Harvey_5B_Performance,h5b,2023,3,TIME,1
Harvey_5B_Performance,h5b,2023,3,TX_COUNTY,565
Harvey_5B_Performance,h5b,2023,3,WIND_SPEED,1
Harvey_5B_Performance,h5b,2023,3,WORK_OF_ART,40
Harvey_5B_Performance,h5b,2023,4,CARDINAL,994
Harvey_5B_Performance,h5b,2023,4,DAMAGE_METRIC,19
Harvey_5B_Performance,h5b,2023,4,DATE,2993
Harvey_5B_Performance,h5b,2023,4,DISASTER,87
Harvey_5B_Performance,h5b,2023,4,EVENT,12
Harvey_5B_Performance,h5b,2023,4,FAC,298
Harvey_5B_Performance,h5b,2023,4,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2023,4,GPE,697
Harvey_5B_Performance,h5b,2023,4,LANGUAGE,1
Harvey_5B_Performance,h5b,2023,4,LAW,13
Harvey_5B_Performance,h5b,2023,4,LOC,53
Harvey_5B_Performance,h5b,2023,4,MONEY,13007
Harvey_5B_Performance,h5b,2023,4,NORP,30
Harvey_5B_Performance,h5b,2023,4,ORDINAL,10
Harvey_5B_Performance,h5b,2023,4,ORG,4994
Harvey_5B_Performance,h5b,2023,4,PERCENT,74
Harvey_5B_Performance,h5b,2023,4,PERSON,635
Harvey_5B_Performance,h5b,2023,4,PRODUCT,238
Harvey_5B_Performance,h5b,2023,4,PROGRAM,264
Harvey_5B_Performance,h5b,2023,4,QUANTITY,34
Harvey_5B_Performance,h5b,2023,4,RAINFALL,9
Harvey_5B_Performance,h5b,2023,4,TX_COUNTY,583
Harvey_5B_Performance,h5b,2023,4,WIND_SPEED,1
Harvey_5B_Performance,h5b,2023,4,WORK_OF_ART,51
Harvey_5B_Performance,h5b,2024,1,CARDINAL,889
Harvey_5B_Performance,h5b,2024,1,DAMAGE_METRIC,16
Harvey_5B_Performance,h5b,2024,1,DATE,2407
Harvey_5B_Performance,h5b,2024,1,DISASTER,94
Harvey_5B_Performance,h5b,2024,1,EVENT,7
Harvey_5B_Performance,h5b,2024,1,FAC,188
Harvey_5B_Performance,h5b,2024,1,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2024,1,GPE,573
Harvey_5B_Performance,h5b,2024,1,LANGUAGE,1
Harvey_5B_Performance,h5b,2024,1,LAW,11
Harvey_5B_Performance,h5b,2024,1,LOC,44
Harvey_5B_Performance,h5b,2024,1,MONEY,10134
Harvey_5B_Performance,h5b,2024,1,NORP,30
Harvey_5B_Performance,h5b,2024,1,ORDINAL,10
Harvey_5B_Performance,h5b,2024,1,ORG,3694
Harvey_5B_Performance,h5b,2024,1,PERCENT,86
Harvey_5B_Performance,h5b,2024,1,PERSON,449
Harvey_5B_Performance,h5b,2024,1,PRODUCT,171
Harvey_5B_Performance,h5b,2024,1,PROGRAM,186
Harvey_5B_Performance,h5b,2024,1,QUANTITY,24
Harvey_5B_Performance,h5b,2024,1,RAINFALL,9
Harvey_5B_Performance,h5b,2024,1,TX_COUNTY,456
Harvey_5B_Performance,h5b,2024,1,WIND_SPEED,1
Harvey_5B_Performance,h5b,2024,1,WORK_OF_ART,41
Harvey_5B_Performance,h5b,2024,2,CARDINAL,1151
Harvey_5B_Performance,h5b,2024,2,DAMAGE_METRIC,21
Harvey_5B_Performance,h5b,2024,2,DATE,2486
Harvey_5B_Performance,h5b,2024,2,DISASTER,100
Harvey_5B_Performance,h5b,2024,2,EVENT,8
Harvey_5B_Performance,h5b,2024,2,FAC,208
Harvey_5B_Performance,h5b,2024,2,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2024,2,GPE,607
Harvey_5B_Performance,h5b,2024,2,LANGUAGE,1
Harvey_5B_Performance,h5b,2024,2,LAW,9
Harvey_5B_Performance,h5b,2024,2,LOC,41
Harvey_5B_Performance,h5b,2024,2,MONEY,12599
Harvey_5B_Performance,h5b,2024,2,NORP,24
Harvey_5B_Performance,h5b,2024,2,ORDINAL,10
Harvey_5B_Performance,h5b,2024,2,ORG,4448
Harvey_5B_Performance,h5b,2024,2,PERCENT,89
Harvey_5B_Performance,h5b,2024,2,PERSON,440
Harvey_5B_Performance,h5b,2024,2,PRODUCT,219
Harvey_5B_Performance,h5b,2024,2,PROGRAM,205
Harvey_5B_Performance,h5b,2024,2,QUANTITY,39
Harvey_5B_Performance,h5b,2024,2,RAINFALL,9
Harvey_5B_Performance,h5b,2024,2,TX_COUNTY,489
Harvey_5B_Performance,h5b,2024,2,WIND_SPEED,1
Harvey_5B_Performance,h5b,2024,2,WORK_OF_ART,82
Harvey_5B_Performance,h5b,2024,3,CARDINAL,3076
Harvey_5B_Performance,h5b,2024,3,DAMAGE_METRIC,24
Harvey_5B_Performance,h5b,2024,3,DATE,3795
Harvey_5B_Performance,h5b,2024,3,DISASTER,399
Harvey_5B_Performance,h5b,2024,3,EVENT,62
Harvey_5B_Performance,h5b,2024,3,FAC,618
Harvey_5B_Performance,h5b,2024,3,GPE,1414
Harvey_5B_Performance,h5b,2024,3,LANGUAGE,1
Harvey_5B_Performance,h5b,2024,3,LAW,41
Harvey_5B_Performance,h5b,2024,3,LOC,154
Harvey_5B_Performance,h5b,2024,3,MONEY,4692
Harvey_5B_Performance,h5b,2024,3,NORP,20
Harvey_5B_Performance,h5b,2024,3,ORDINAL,8
Harvey_5B_Performance,h5b,2024,3,ORG,12466
Harvey_5B_Performance,h5b,2024,3,PERCENT,74
Harvey_5B_Performance,h5b,2024,3,PERSON,1983
Harvey_5B_Performance,h5b,2024,3,PRODUCT,365
Harvey_5B_Performance,h5b,2024,3,PROGRAM,404
Harvey_5B_Performance,h5b,2024,3,QUANTITY,47
Harvey_5B_Performance,h5b,2024,3,RAINFALL,123
Harvey_5B_Performance,h5b,2024,3,TIME,6
Harvey_5B_Performance,h5b,2024,3,TX_COUNTY,1315
Harvey_5B_Performance,h5b,2024,3,WIND_SPEED,1
Harvey_5B_Performance,h5b,2024,3,WORK_OF_ART,72
Harvey_5B_Performance,h5b,2024,4,CARDINAL,842
Harvey_5B_Performance,h5b,2024,4,DAMAGE_METRIC,17
Harvey_5B_Performance,h5b,2024,4,DATE,2167
Harvey_5B_Performance,h5b,2024,4,DISASTER,59
Harvey_5B_Performance,h5b,2024,4,EVENT,8
Harvey_5B_Performance,h5b,2024,4,FAC,160
Harvey_5B_Performance,h5b,2024,4,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2024,4,GPE,523
Harvey_5B_Performance,h5b,2024,4,LANGUAGE,1
Harvey_5B_Performance,h5b,2024,4,LAW,15
Harvey_5B_Performance,h5b,2024,4,LOC,34
Harvey_5B_Performance,h5b,2024,4,MONEY,9215
Harvey_5B_Performance,h5b,2024,4,NORP,27
Harvey_5B_Performance,h5b,2024,4,ORDINAL,5
Harvey_5B_Performance,h5b,2024,4,ORG,3520
Harvey_5B_Performance,h5b,2024,4,PERCENT,85
Harvey_5B_Performance,h5b,2024,4,PERSON,433
Harvey_5B_Performance,h5b,2024,4,PRODUCT,187
Harvey_5B_Performance,h5b,2024,4,PROGRAM,194
Harvey_5B_Performance,h5b,2024,4,QUANTITY,31
Harvey_5B_Performance,h5b,2024,4,RAINFALL,6
Harvey_5B_Performance,h5b,2024,4,TX_COUNTY,392
Harvey_5B_Performance,h5b,2024,4,WIND_SPEED,1
Harvey_5B_Performance,h5b,2024,4,WORK_OF_ART,80
Harvey_5B_Performance,h5b,2025,1,CARDINAL,820
Harvey_5B_Performance,h5b,2025,1,DAMAGE_METRIC,17
Harvey_5B_Performance,h5b,2025,1,DATE,2171
Harvey_5B_Performance,h5b,2025,1,DISASTER,68
Harvey_5B_Performance,h5b,2025,1,EVENT,10
Harvey_5B_Performance,h5b,2025,1,FAC,161
Harvey_5B_Performance,h5b,2025,1,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2025,1,GPE,521
Harvey_5B_Performance,h5b,2025,1,LANGUAGE,1
Harvey_5B_Performance,h5b,2025,1,LAW,12
Harvey_5B_Performance,h5b,2025,1,LOC,43
Harvey_5B_Performance,h5b,2025,1,MONEY,10275
Harvey_5B_Performance,h5b,2025,1,NORP,31
Harvey_5B_Performance,h5b,2025,1,ORDINAL,5
Harvey_5B_Performance,h5b,2025,1,ORG,3814
Harvey_5B_Performance,h5b,2025,1,PERCENT,94
Harvey_5B_Performance,h5b,2025,1,PERSON,445
Harvey_5B_Performance,h5b,2025,1,PRODUCT,240
Harvey_5B_Performance,h5b,2025,1,PROGRAM,213
Harvey_5B_Performance,h5b,2025,1,QUANTITY,33
Harvey_5B_Performance,h5b,2025,1,RAINFALL,11
Harvey_5B_Performance,h5b,2025,1,TX_COUNTY,440
Harvey_5B_Performance,h5b,2025,1,WIND_SPEED,1
Harvey_5B_Performance,h5b,2025,1,WORK_OF_ART,79
Harvey_5B_Performance,h5b,2025,2,CARDINAL,1121
Harvey_5B_Performance,h5b,2025,2,DAMAGE_METRIC,20
Harvey_5B_Performance,h5b,2025,2,DATE,2439
Harvey_5B_Performance,h5b,2025,2,DISASTER,102
Harvey_5B_Performance,h5b,2025,2,EVENT,8
Harvey_5B_Performance,h5b,2025,2,FAC,143
Harvey_5B_Performance,h5b,2025,2,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2025,2,GPE,523
Harvey_5B_Performance,h5b,2025,2,LAW,10
Harvey_5B_Performance,h5b,2025,2,LOC,47
Harvey_5B_Performance,h5b,2025,2,MONEY,11320
Harvey_5B_Performance,h5b,2025,2,NORP,28
Harvey_5B_Performance,h5b,2025,2,ORDINAL,4
Harvey_5B_Performance,h5b,2025,2,ORG,4224
Harvey_5B_Performance,h5b,2025,2,PERCENT,96
Harvey_5B_Performance,h5b,2025,2,PERSON,429
Harvey_5B_Performance,h5b,2025,2,PRODUCT,263
Harvey_5B_Performance,h5b,2025,2,PROGRAM,185
Harvey_5B_Performance,h5b,2025,2,QUANTITY,36
Harvey_5B_Performance,h5b,2025,2,RAINFALL,7
Harvey_5B_Performance,h5b,2025,2,TX_COUNTY,486
Harvey_5B_Performance,h5b,2025,2,WIND_SPEED,1
Harvey_5B_Performance,h5b,2025,2,WORK_OF_ART,80
Harvey_5B_Performance,h5b,2025,3,CARDINAL,904
Harvey_5B_Performance,h5b,2025,3,DAMAGE_METRIC,9
Harvey_5B_Performance,h5b,2025,3,DATE,2458
Harvey_5B_Performance,h5b,2025,3,DISASTER,96
Harvey_5B_Performance,h5b,2025,3,EVENT,9
Harvey_5B_Performance,h5b,2025,3,FAC,222
Harvey_5B_Performance,h5b,2025,3,FEMA_DECLARATION,1
Harvey_5B_Performance,h5b,2025,3,GPE,600
Harvey_5B_Performance,h5b,2025,3,LAW,11
Harvey_5B_Performance,h5b,2025,3,LOC,38
Harvey_5B_Performance,h5b,2025,3,MONEY,12201
Harvey_5B_Performance,h5b,2025,3,NORP,27
Harvey_5B_Performance,h5b,2025,3,ORDINAL,8
Harvey_5B_Performance,h5b,2025,3,ORG,4520
Harvey_5B_Performance,h5b,2025,3,PERCENT,87
Harvey_5B_Performance,h5b,2025,3,PERSON,492
Harvey_5B_Performance,h5b,2025,3,PRODUCT,256
Harvey_5B_Performance,h5b,2025,3,PROGRAM,210
Harvey_5B_Performance,h5b,2025,3,QUANTITY,42
Harvey_5B_Performance,h5b,2025,3,RAINFALL,7
Harvey_5B_Performance,h5b,2025,3,TIME,2
Harvey_5B_Performance,h5b,2025,3,TX_COUNTY,531
Harvey_5B_Performance,h5b,2025,3,WIND_SPEED,1
Harvey_5B_Performance,h5b,2025,3,WORK_OF_ART,76
Hurricane_Ike,ike,2009,3,CARDINAL,37
Hurricane_Ike,ike,2009,3,DAMAGE_METRIC,1
Hurricane_Ike,ike,2009,3,DATE,81
Hurricane_Ike,ike,2009,3,DISASTER,27
Hurricane_Ike,ike,2009,3,FEMA_DECLARATION,2
Hurricane_Ike,ike,2009,3,GPE,39
Hurricane_Ike,ike,2009,3,LAW,1
Hurricane_Ike,ike,2009,3,LOC,2
Hurricane_Ike,ike,2009,3,MONEY,242
Hurricane_Ike,ike,2009,3,NORP,2
Hurricane_Ike,ike,2009,3,ORDINAL,2
Hurricane_Ike,ike,2009,3,ORG,102
Hurricane_Ike,ike,2009,3,PERCENT,6
Hurricane_Ike,ike,2009,3,PERSON,28
Hurricane_Ike,ike,2009,3,PRODUCT,2
Hurricane_Ike,ike,2009,3,QUANTITY,2
Hurricane_Ike,ike,2009,3,RAINFALL,2
Hurricane_Ike,ike,2009,3,WORK_OF_ART,1
Hurricane_Ike,ike,2009,4,CARDINAL,1177
Hurricane_Ike,ike,2009,4,DAMAGE_METRIC,12
Hurricane_Ike,ike,2009,4,DATE,1851
Hurricane_Ike,ike,2009,4,DISASTER,351
Hurricane_Ike,ike,2009,4,EVENT,17
Hurricane_Ike,ike,2009,4,FAC,214
Hurricane_Ike,ike,2009,4,FEMA_DECLARATION,2
Hurricane_Ike,ike,2009,4,GPE,308
Hurricane_Ike,ike,2009,4,LAW,3
Hurricane_Ike,ike,2009,4,LOC,57
Hurricane_Ike,ike,2009,4,MONEY,4368
Hurricane_Ike,ike,2009,4,NORP,28
Hurricane_Ike,ike,2009,4,ORDINAL,29
Hurricane_Ike,ike,2009,4,ORG,884
Hurricane_Ike,ike,2009,4,PERCENT,105
Hurricane_Ike,ike,2009,4,PERSON,269
Hurricane_Ike,ike,2009,4,PRODUCT,9
Hurricane_Ike,ike,2009,4,PROGRAM,2
Hurricane_Ike,ike,2009,4,QUANTITY,146
Hurricane_Ike,ike,2009,4,RAINFALL,41
Hurricane_Ike,ike,2009,4,TIME,2
Hurricane_Ike,ike,2009,4,TX_COUNTY,185
Hurricane_Ike,ike,2009,4,WORK_OF_ART,247
Hurricane_Ike,ike,2010,1,CARDINAL,1929
Hurricane_Ike,ike,2010,1,DAMAGE_METRIC,4
Hurricane_Ike,ike,2010,1,DATE,2428
Hurricane_Ike,ike,2010,1,DISASTER,314
Hurricane_Ike,ike,2010,1,EVENT,27
Hurricane_Ike,ike,2010,1,FAC,372
Hurricane_Ike,ike,2010,1,FEMA_DECLARATION,2
Hurricane_Ike,ike,2010,1,GPE,646
Hurricane_Ike,ike,2010,1,LAW,80
Hurricane_Ike,ike,2010,1,LOC,104
Hurricane_Ike,ike,2010,1,MONEY,6396
Hurricane_Ike,ike,2010,1,NORP,21
Hurricane_Ike,ike,2010,1,ORDINAL,28
Hurricane_Ike,ike,2010,1,ORG,1651
Hurricane_Ike,ike,2010,1,PERCENT,85
Hurricane_Ike,ike,2010,1,PERSON,414
Hurricane_Ike,ike,2010,1,PRODUCT,9
Hurricane_Ike,ike,2010,1,QUANTITY,223
Hurricane_Ike,ike,2010,1,RAINFALL,62
Hurricane_Ike,ike,2010,1,TIME,4
Hurricane_Ike,ike,2010,1,TX_COUNTY,456
Hurricane_Ike,ike,2010,1,WORK_OF_ART,303
Hurricane_Ike,ike,2010,2,CARDINAL,3991
Hurricane_Ike,ike,2010,2,DAMAGE_METRIC,10
Hurricane_Ike,ike,2010,2,DATE,3065
Hurricane_Ike,ike,2010,2,DISASTER,445
Hurricane_Ike,ike,2010,2,EVENT,35
Hurricane_Ike,ike,2010,2,FAC,513
Hurricane_Ike,ike,2010,2,FEMA_DECLARATION,2
Hurricane_Ike,ike,2010,2,GPE,726
Hurricane_Ike,ike,2010,2,LAW,84
Hurricane_Ike,ike,2010,2,LOC,129
Hurricane_Ike,ike,2010,2,MONEY,7863
Hurricane_Ike,ike,2010,2,NORP,54
Hurricane_Ike,ike,2010,2,ORDINAL,36
Hurricane_Ike,ike,2010,2,ORG,2314
Hurricane_Ike,ike,2010,2,PERCENT,226
Hurricane_Ike,ike,2010,2,PERSON,562
Hurricane_Ike,ike,2010,2,PRODUCT,24
Hurricane_Ike,ike,2010,2,QUANTITY,461
Hurricane_Ike,ike,2010,2,RAINFALL,247
Hurricane_Ike,ike,2010,2,TIME,1
Hurricane_Ike,ike,2010,2,TX_COUNTY,595
Hurricane_Ike,ike,2010,2,WIND_SPEED,2
Hurricane_Ike,ike,2010,2,WORK_OF_ART,351
Hurricane_Ike,ike,2010,3,CARDINAL,3938
Hurricane_Ike,ike,2010,3,DAMAGE_METRIC,11
Hurricane_Ike,ike,2010,3,DATE,4109
Hurricane_Ike,ike,2010,3,DISASTER,535
Hurricane_Ike,ike,2010,3,EVENT,37
Hurricane_Ike,ike,2010,3,FAC,580
Hurricane_Ike,ike,2010,3,FEMA_DECLARATION,2
Hurricane_Ike,ike,2010,3,GPE,784
Hurricane_Ike,ike,2010,3,LAW,86
Hurricane_Ike,ike,2010,3,LOC,143
Hurricane_Ike,ike,2010,3,MONEY,9018
Hurricane_Ike,ike,2010,3,NORP,57
Hurricane_Ike,ike,2010,3,ORDINAL,50
Hurricane_Ike,ike,2010,3,ORG,3316
Hurricane_Ike,ike,2010,3,PERCENT,227
Hurricane_Ike,ike,2010,3,PERSON,627
Hurricane_Ike,ike,2010,3,PRODUCT,26
Hurricane_Ike,ike,2010,3,PROGRAM,1
Hurricane_Ike,ike,2010,3,QUANTITY,503
Hurricane_Ike,ike,2010,3,RAINFALL,254
Hurricane_Ike,ike,2010,3,TIME,27
Hurricane_Ike,ike,2010,3,TX_COUNTY,754
Hurricane_Ike,ike,2010,3,WIND_SPEED,2
Hurricane_Ike,ike,2010,3,WORK_OF_ART,143
Hurricane_Ike,ike,2010,4,CARDINAL,3983
Hurricane_Ike,ike,2010,4,DAMAGE_METRIC,52
Hurricane_Ike,ike,2010,4,DATE,3980
Hurricane_Ike,ike,2010,4,DISASTER,614
Hurricane_Ike,ike,2010,4,EVENT,44
Hurricane_Ike,ike,2010,4,FAC,738
Hurricane_Ike,ike,2010,4,FEMA_DECLARATION,4
Hurricane_Ike,ike,2010,4,GPE,1426
Hurricane_Ike,ike,2010,4,LAW,115
Hurricane_Ike,ike,2010,4,LOC,189
Hurricane_Ike,ike,2010,4,MONEY,9212
Hurricane_Ike,ike,2010,4,NORP,84
Hurricane_Ike,ike,2010,4,ORDINAL,53
Hurricane_Ike,ike,2010,4,ORG,5049
Hurricane_Ike,ike,2010,4,PERCENT,227
Hurricane_Ike,ike,2010,4,PERSON,734
Hurricane_Ike,ike,2010,4,PRODUCT,96
Hurricane_Ike,ike,2010,4,PROGRAM,4
Hurricane_Ike,ike,2010,4,QUANTITY,590
Hurricane_Ike,ike,2010,4,RAINFALL,285
Hurricane_Ike,ike,2010,4,TIME,15
Hurricane_Ike,ike,2010,4,TX_COUNTY,993
Hurricane_Ike,ike,2010,4,WORK_OF_ART,67
Hurricane_Ike,ike,2011,1,CARDINAL,3987
Hurricane_Ike,ike,2011,1,DAMAGE_METRIC,49
Hurricane_Ike,ike,2011,1,DATE,3974
Hurricane_Ike,ike,2011,1,DISASTER,619
Hurricane_Ike,ike,2011,1,EVENT,42
Hurricane_Ike,ike,2011,1,FAC,742
Hurricane_Ike,ike,2011,1,FEMA_DECLARATION,4
Hurricane_Ike,ike,2011,1,GPE,1434
Hurricane_Ike,ike,2011,1,LAW,117
Hurricane_Ike,ike,2011,1,LOC,187
Hurricane_Ike,ike,2011,1,MONEY,9193
Hurricane_Ike,ike,2011,1,NORP,86
Hurricane_Ike,ike,2011,1,ORDINAL,49
Hurricane_Ike,ike,2011,1,ORG,5104
Hurricane_Ike,ike,2011,1,PERCENT,212
Hurricane_Ike,ike,2011,1,PERSON,746
Hurricane_Ike,ike,2011,1,PRODUCT,95
Hurricane_Ike,ike,2011,1,PROGRAM,4
Hurricane_Ike,ike,2011,1,QUANTITY,591
Hurricane_Ike,ike,2011,1,RAINFALL,276
Hurricane_Ike,ike,2011,1,TIME,15
Hurricane_Ike,ike,2011,1,TX_COUNTY,1014
Hurricane_Ike,ike,2011,1,WORK_OF_ART,68
Hurricane_Ike,ike,2011,2,CARDINAL,4624
Hurricane_Ike,ike,2011,2,DAMAGE_METRIC,50
Hurricane_Ike,ike,2011,2,DATE,4154
Hurricane_Ike,ike,2011,2,DISASTER,618
Hurricane_Ike,ike,2011,2,EVENT,44
Hurricane_Ike,ike,2011,2,FAC,739
Hurricane_Ike,ike,2011,2,FEMA_DECLARATION,4
Hurricane_Ike,ike,2011,2,GPE,1455
Hurricane_Ike,ike,2011,2,LAW,117
Hurricane_Ike,ike,2011,2,LOC,190
Hurricane_Ike,ike,2011,2,MONEY,9341
Hurricane_Ike,ike,2011,2,NORP,87
Hurricane_Ike,ike,2011,2,ORDINAL,68
Hurricane_Ike,ike,2011,2,ORG,5096
Hurricane_Ike,ike,2011,2,PERCENT,207
Hurricane_Ike,ike,2011,2,PERSON,738
Hurricane_Ike,ike,2011,2,PRODUCT,95
Hurricane_Ike,ike,2011,2,PROGRAM,4
Hurricane_Ike,ike,2011,2,QUANTITY,590
Hurricane_Ike,ike,2011,2,RAINFALL,277
Hurricane_Ike,ike,2011,2,TIME,20
Hurricane_Ike,ike,2011,2,TX_COUNTY,1048
Hurricane_Ike,ike,2011,2,WORK_OF_ART,66
Hurricane_Ike,ike,2011,3,CARDINAL,4463
Hurricane_Ike,ike,2011,3,DAMAGE_METRIC,48
Hurricane_Ike,ike,2011,3,DATE,3817
Hurricane_Ike,ike,2011,3,DISASTER,608
Hurricane_Ike,ike,2011,3,EVENT,53
Hurricane_Ike,ike,2011,3,FAC,794
Hurricane_Ike,ike,2011,3,FEMA_DECLARATION,2
Hurricane_Ike,ike,2011,3,GPE,1474
Hurricane_Ike,ike,2011,3,LAW,117
Hurricane_Ike,ike,2011,3,LOC,207
Hurricane_Ike,ike,2011,3,MONEY,10732
Hurricane_Ike,ike,2011,3,NORP,75
Hurricane_Ike,ike,2011,3,ORDINAL,61
Hurricane_Ike,ike,2011,3,ORG,6917
Hurricane_Ike,ike,2011,3,PERCENT,236
Hurricane_Ike,ike,2011,3,PERSON,750
Hurricane_Ike,ike,2011,3,PRODUCT,26
Hurricane_Ike,ike,2011,3,PROGRAM,4
Hurricane_Ike,ike,2011,3,QUANTITY,669
Hurricane_Ike,ike,2011,3,RAINFALL,278
Hurricane_Ike,ike,2011,3,TIME,15
Hurricane_Ike,ike,2011,3,TX_COUNTY,1050
Hurricane_Ike,ike,2011,3,WORK_OF_ART,58
Hurricane_Ike,ike,2011,4,CARDINAL,5121
Hurricane_Ike,ike,2011,4,DAMAGE_METRIC,50
Hurricane_Ike,ike,2011,4,DATE,4996
Hurricane_Ike,ike,2011,4,DISASTER,745
Hurricane_Ike,ike,2011,4,EVENT,55
Hurricane_Ike,ike,2011,4,FAC,1224
Hurricane_Ike,ike,2011,4,FEMA_DECLARATION,4
Hurricane_Ike,ike,2011,4,GPE,2053
Hurricane_Ike,ike,2011,4,LAW,116
Hurricane_Ike,ike,2011,4,LOC,260
Hurricane_Ike,ike,2011,4,MONEY,13672
Hurricane_Ike,ike,2011,4,NORP,89
Hurricane_Ike,ike,2011,4,ORDINAL,178
Hurricane_Ike,ike,2011,4,ORG,9784
Hurricane_Ike,ike,2011,4,PERCENT,450
Hurricane_Ike,ike,2011,4,PERSON,973
Hurricane_Ike,ike,2011,4,PRODUCT,104
Hurricane_Ike,ike,2011,4,PROGRAM,4
Hurricane_Ike,ike,2011,4,QUANTITY,777
Hurricane_Ike,ike,2011,4,RAINFALL,336
Hurricane_Ike,ike,2011,4,TIME,18
Hurricane_Ike,ike,2011,4,TX_COUNTY,1135
