model_id,topic_index,topic_label,category,disaster_code,year,quarter,n_chunks,n_documents
5,6,persons / subrecipient / shall benefit,2015_Floods,f15,2020,2,28,1
5,6,persons / subrecipient / shall benefit,2015_Floods,15f,2020,3,26,1
5,6,persons / subrecipient / shall benefit,2015_Floods,15f,2020,4,28,1
5,6,persons / subrecipient / shall benefit,2015_Floods,15f,2021,1,25,1
5,6,persons / subrecipient / shall benefit,2015_Floods,15f,2021,2,28,1
5,6,persons / subrecipient / shall benefit,2016_Floods,f16,2019,2,1,1
5,6,persons / subrecipient / shall benefit,2016_Floods,f16,2019,3,12,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2019,4,26,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2020,1,22,1
5,6,persons / subrecipient / shall benefit,2016_Floods,f16,2020,2,26,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2020,3,29,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2020,4,28,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2021,1,28,1
5,6,persons / subrecipient / shall benefit,2016_Floods,16f,2021,2,36,1
5,6,persons / subrecipient / shall benefit,Harvey_57M_ActionPlan,hh57m,2020,4,203,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b-ap,2019,4,44,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b-ap,2020,1,129,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b-ap,2020,2,184,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2020,3,200,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2020,4,203,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2021,1,217,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2021,2,221,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2021,3,2,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2021,4,2,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2022,1,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,hh5b,2022,2,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2023,2,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2023,3,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2023,4,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2024,1,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2024,2,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2024,3,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2024,4,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2025,1,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2025,2,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_ActionPlan,h5b,2025,3,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2019,4,15,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2020,1,28,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2020,2,47,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2020,3,104,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2020,4,69,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2021,1,49,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2021,2,62,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2021,4,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2022,1,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2022,3,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2022,4,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2023,3,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2023,4,1,1
5,6,persons / subrecipient / shall benefit,Harvey_5B_Performance,h5b,2024,3,1,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2021,1,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2021,2,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2021,3,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2021,4,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2022,1,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2022,2,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2022,3,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2024,1,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2024,2,4,1
5,6,persons / subrecipient / shall benefit,Hurricane_Ike,ike,2024,3,4,1
5,7,standards / housing / units,2015_Floods,f15,2018,2,2,1
5,7,standards / housing / units,2015_Floods,f15,2018,3,4,1
5,7,standards / housing / units,2015_Floods,15f,2018,4,1,1
5,7,standards / housing / units,2015_Floods,f15,2019,1,3,1
5,7,standards / housing / units,2015_Floods,f15,2019,2,4,1
5,7,standards / housing / units,2015_Floods,15f,2019,4,9,1
5,7,standards / housing / units,2015_Floods,15f,2020,1,7,1
5,7,standards / housing / units,2015_Floods,f15,2020,2,8,1
5,7,standards / housing / units,2015_Floods,15f,2020,3,9,1
5,7,standards / housing / units,2015_Floods,15f,2020,4,8,1
5,7,standards / housing / units,2015_Floods,15f,2021,1,7,1
5,7,standards / housing / units,2015_Floods,15f,2021,2,8,1
5,7,standards / housing / units,2015_Floods,15f,2021,3,3,1
5,7,standards / housing / units,2015_Floods,15f,2021,4,3,1
5,7,standards / housing / units,2015_Floods,15f,2022,1,2,1
5,7,standards / housing / units,2015_Floods,15f,2022,2,1,1
5,7,standards / housing / units,2015_Floods,15f,2023,3,3,1
5,7,standards / housing / units,2015_Floods,15f,2024,1,2,1
5,7,standards / housing / units,2015_Floods,15f,2024,2,2,1
5,7,standards / housing / units,2015_Floods,15f,2024,3,3,1
5,7,standards / housing / units,2015_Floods,15f,2024,4,4,1
5,7,standards / housing / units,2015_Floods,15f,2025,1,3,1
5,7,standards / housing / units,2015_Floods,15f,2025,2,1,1
5,7,standards / housing / units,2015_Floods,15f,2025,3,1,1
5,7,standards / housing / units,2016_Floods,f16,2018,3,2,1
5,7,standards / housing / units,2016_Floods,f16,2018,4,7,1
5,7,standards / housing / units,2016_Floods,f16,2019,2,5,1
5,7,standards / housing / units,2016_Floods,f16,2019,3,3,1
5,7,standards / housing / units,2016_Floods,16f,2019,4,9,1
5,7,standards / housing / units,2016_Floods,16f,2020,1,8,1
5,7,standards / housing / units,2016_Floods,f16,2020,2,7,1
5,7,standards / housing / units,2016_Floods,16f,2020,3,9,1
5,7,standards / housing / units,2016_Floods,16f,2020,4,7,1
5,7,standards / housing / units,2016_Floods,16f,2021,1,8,1
5,7,standards / housing / units,2016_Floods,16f,2021,2,11,1
5,7,standards / housing / units,2018_Floods_ActionPlan,2018-floods,2025,2,1,1
5,7,standards / housing / units,2018_Floods_ActionPlan,2018-floods,2025,3,1,1
5,7,standards / housing / units,2018_Floods_ActionPlan,2018-floods,2025,4,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2023,1,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2023,2,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2023,3,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2023,4,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2024,1,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2024,3,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2024,4,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2025,2,1,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2025,3,3,1
5,7,standards / housing / units,2019_Disasters_ActionPlan,2019-disasters,2025,4,3,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2021,2,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disastersgrantreport,2023,1,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2023,2,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2023,3,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2023,4,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2024,1,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2024,2,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2024,3,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2024,4,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2025,1,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2025,2,1,1
5,7,standards / housing / units,2019_Disasters_Performance,2019-disasters,2025,3,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2019,4,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2020,1,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2020,2,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2020,3,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2020,4,18,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2021,1,2,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2021,2,2,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2021,3,2,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m-ap,2021,4,2,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2022,3,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2022,4,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2023,1,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2023,2,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2023,3,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2023,4,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2024,1,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2024,2,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2024,3,1,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2024,4,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2025,1,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2025,2,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2025,3,3,1
5,7,standards / housing / units,Harvey_57M_ActionPlan,hh57m,2025,4,3,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2019,2,2,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m-ap,2019,4,3,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2023,1,1,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2023,3,1,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2024,1,1,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2024,3,1,1
5,7,standards / housing / units,Harvey_57M_Performance,hh57m,2024,4,1,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b-ap,2019,4,14,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b-ap,2020,1,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b-ap,2020,2,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2020,3,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2020,4,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2021,1,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2021,2,18,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2021,3,10,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2021,4,10,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2022,1,1,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,hh5b,2022,2,1,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2022,3,2,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2022,4,2,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2023,1,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2023,2,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2023,3,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2023,4,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2024,1,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2024,2,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2024,3,3,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2024,4,5,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2025,1,5,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2025,2,6,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2025,3,8,1
5,7,standards / housing / units,Harvey_5B_ActionPlan,h5b,2025,4,8,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2019,2,10,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2019,3,3,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2020,1,2,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2020,2,3,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2020,3,6,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2020,4,3,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2021,1,7,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2021,2,7,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2021,3,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2021,4,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2022,1,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2022,3,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2022,4,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2024,1,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2024,2,2,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2024,3,3,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2024,4,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2025,1,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2025,2,1,1
5,7,standards / housing / units,Harvey_5B_Performance,h5b,2025,3,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2009,4,13,1
5,7,standards / housing / units,Hurricane_Ike,ike,2010,1,27,1
5,7,standards / housing / units,Hurricane_Ike,ike,2010,2,26,1
5,7,standards / housing / units,Hurricane_Ike,ike,2010,3,26,1
5,7,standards / housing / units,Hurricane_Ike,ike,2010,4,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2011,1,33,1
5,7,standards / housing / units,Hurricane_Ike,ike,2011,2,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2011,3,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2011,4,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2012,1,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2012,2,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2012,3,28,1
5,7,standards / housing / units,Hurricane_Ike,ike,2012,4,47,1
5,7,standards / housing / units,Hurricane_Ike,ike,2013,1,24,1
5,7,standards / housing / units,Hurricane_Ike,ike,2013,2,43,1
5,7,standards / housing / units,Hurricane_Ike,ike,2013,3,41,1
5,7,standards / housing / units,Hurricane_Ike,ike,2013,4,43,1
5,7,standards / housing / units,Hurricane_Ike,ike,2014,1,31,1
5,7,standards / housing / units,Hurricane_Ike,ike,2014,2,38,1
5,7,standards / housing / units,Hurricane_Ike,ike,2014,3,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2014,4,36,1
5,7,standards / housing / units,Hurricane_Ike,ike,2015,1,29,1
5,7,standards / housing / units,Hurricane_Ike,ike,2015,2,37,1
5,7,standards / housing / units,Hurricane_Ike,ike,2015,3,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2015,4,28,1
5,7,standards / housing / units,Hurricane_Ike,ike,2016,1,25,1
5,7,standards / housing / units,Hurricane_Ike,ike,2016,2,29,1
5,7,standards / housing / units,Hurricane_Ike,ike,2016,3,33,1
5,7,standards / housing / units,Hurricane_Ike,ike,2016,4,39,1
5,7,standards / housing / units,Hurricane_Ike,ike,2017,1,28,1
5,7,standards / housing / units,Hurricane_Ike,ike,2017,2,29,1
5,7,standards / housing / units,Hurricane_Ike,ike,2017,3,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2017,4,27,1
5,7,standards / housing / units,Hurricane_Ike,ike,2018,1,32,1
5,7,standards / housing / units,Hurricane_Ike,ike,2018,2,24,1
5,7,standards / housing / units,Hurricane_Ike,ike,2018,3,21,1
5,7,standards / housing / units,Hurricane_Ike,ike,2018,4,19,1
5,7,standards / housing / units,Hurricane_Ike,ike,2019,1,16,1
5,7,standards / housing / units,Hurricane_Ike,ike,2019,2,17,1
5,7,standards / housing / units,Hurricane_Ike,ike,2019,3,12,1
5,7,standards / housing / units,Hurricane_Ike,ike,2019,4,11,1
5,7,standards / housing / units,Hurricane_Ike,ike,2020,1,10,1
5,7,standards / housing / units,Hurricane_Ike,ike,2020,2,10,1
5,7,standards / housing / units,Hurricane_Ike,ike,2020,3,8,1
5,7,standards / housing / units,Hurricane_Ike,ike,2020,4,4,1
5,7,standards / housing / units,Hurricane_Ike,ike,2021,1,11,1
5,7,standards / housing / units,Hurricane_Ike,ike,2021,2,2,1
5,7,standards / housing / units,Hurricane_Ike,ike,2021,3,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2021,4,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2022,1,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2022,2,2,1
5,7,standards / housing / units,Hurricane_Ike,ike,2022,3,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2022,4,2,1
5,7,standards / housing / units,Hurricane_Ike,ike,2023,1,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2023,2,2,1
5,7,standards / housing / units,Hurricane_Ike,ike,2023,4,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2024,1,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2024,2,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2024,3,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2024,4,2,1
5,7,standards / housing / units,Hurricane_Ike,ike,2025,1,10,1
5,7,standards / housing / units,Hurricane_Ike,ike,2025,2,1,1
5,7,standards / housing / units,Hurricane_Ike,ike,2025,3,4,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2011,3,2,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2011,4,3,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2012,1,1,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2012,2,3,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2012,3,2,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2012,4,2,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2013,2,2,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2014,1,3,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2016,3,1,1
5,7,standards / housing / units,Hurricane_Rita1,rita1,2016,4,3,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2011,3,8,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2011,4,4,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2012,2,3,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2012,3,3,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2014,1,1,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2014,3,2,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2014,4,2,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2015,1,1,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2015,2,1,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2015,3,4,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2015,4,3,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2016,1,9,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2016,2,1,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2016,3,1,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2016,4,7,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2017,1,2,1
5,7,standards / housing / units,Hurricane_Rita2,rita2,2017,4,2,1
5,7,standards / housing / units,Wildfire_I,wf1,2013,3,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2014,1,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2014,2,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2014,3,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2014,4,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2015,1,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2015,2,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2016,2,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2016,4,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2017,1,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2020,2,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2020,3,1,1
5,7,standards / housing / units,Wildfire_I,wf1,2021,3,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2011,4,8,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2012,1,8,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2012,2,8,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2012,3,13,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2012,4,29,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2013,1,25,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2013,2,64,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2013,3,43,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2013,4,45,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2014,1,43,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2014,2,44,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2014,3,46,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2014,4,48,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2015,1,48,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2015,2,60,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2015,3,49,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2015,4,54,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2016,1,57,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2016,2,18,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2016,3,33,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2016,4,45,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2017,1,14,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2017,2,52,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2017,3,50,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2017,4,30,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2018,1,31,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2018,2,30,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2018,3,33,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2018,4,19,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2019,1,20,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2019,2,45,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2019,3,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2019,4,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2020,1,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2020,2,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2020,3,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2020,4,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2021,4,1,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2022,1,52,1
5,8,county / oil sand / oil,Hurricane_Ike,ike,2022,2,3,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2024,1,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2024,2,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2024,3,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2024,4,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2025,1,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2025,2,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2025,3,1,1
5,8,county / oil sand / oil,Mitigation_ActionPlan,mit,2025,4,1,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2021,3,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2021,4,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2022,1,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2022,2,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2022,3,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2022,4,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2023,1,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2023,2,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2023,3,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2023,4,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2024,1,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2024,3,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2024,4,8,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2025,2,4,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2025,3,4,1
5,9,units / resiliency / housing,2019_Disasters_ActionPlan,2019-disasters,2025,4,4,1
5,9,units / resiliency / housing,2024_Disasters,2024-disasters,2025,4,3,1
5,9,units / resiliency / housing,Harvey_57M_ActionPlan,hh57m-ap,2019,4,1,1
5,9,units / resiliency / housing,Harvey_57M_ActionPlan,hh57m-ap,2020,1,2,1
5,9,units / resiliency / housing,Harvey_57M_ActionPlan,hh57m-ap,2020,2,1,1
5,9,units / resiliency / housing,Harvey_57M_ActionPlan,hh57m,2020,3,1,1
