category,disaster_code,year,quarter,city,county_fips3,county_name,unit_level,unit_id,n_documents,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,severity_rainfall_inches_max,severity_wind_speed_mph_max,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_payroll_usd_sum,admin_payroll_usd_n_obs,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_households_sum,affected_population_households_n_obs,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,ratio_disbursed_to_obligated,ratio_expended_to_disbursed,duration_of_completion,timeliness,progress_rate,signal_density,has_admin_staff_signal,has_admin_payroll_signal,has_deaths_signal,has_unmet_need_signal
Harvey_5B_ActionPlan,h5b,2022,4,Houston,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Houston|201.0,,7,0.0,7.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Hydro-mulching,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Hydro-mulching|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Impact Of Future Flooding,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Impact Of Future Flooding|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Install A Junction Box,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Install A Junction Box|201.0,,1,0.0,1.0,0.0,0.0,,0,311238.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Install Foundation,7.0,Aransas County,city,Harvey_5B_ActionPlan|h5b|Install Foundation|7.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Install Storm Sewer Lines,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Install Storm Sewer Lines|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Install Wingwall,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Install Wingwall|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Intersection Of Rio Grande And Palacios Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Intersection Of Rio Grande And Palacios Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Intersections,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Intersections|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Jackson,239.0,Jackson County,city,Harvey_5B_ActionPlan|h5b|Jackson|239.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Jasper Pioneer Crossing,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Jasper Pioneer Crossing|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Karnes,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Karnes|201.0,,4,0.0,4.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Karnes County Shall Demolish And Rebuild Existing Culvert,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Karnes County Shall Demolish And Rebuild Existing Culvert|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Katy,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Katy|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Kw Permanent Generator,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Kw Permanent Generator|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Lauder Stormwater Detention Basin,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Lauder Stormwater Detention Basin|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Laura Leigh Drive,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Laura Leigh Drive|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Lee,287.0,Lee County,city,Harvey_5B_ActionPlan|h5b|Lee|287.0,,2,0.0,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Lf East,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Lf East|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Lf Of Roadside Ditches,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Lf Of Roadside Ditches|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Liberty,291.0,Liberty County,city,Harvey_5B_ActionPlan|h5b|Liberty|291.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Lift Stations To Include The Wet Well Structures,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Lift Stations To Include The Wet Well Structures|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Limestone Flex Base,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Limestone Flex Base|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Linear Feet,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Linear Feet|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Linear Feet Of The Detention Pond,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Linear Feet Of The Detention Pond|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Louise Lane,339.0,Montgomery County,city,Harvey_5B_ActionPlan|h5b|Louise Lane|339.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Magnolia Port Neches,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Magnolia Port Neches|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Main Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Main Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Manholes,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Manholes|201.0,,2,0.0,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Manifold Connections To Sludge Drying Beds,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Manifold Connections To Sludge Drying Beds|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Marek Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Marek Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Matagorda County Shall Remove Existing Bridge Pilings,321.0,Matagorda County,city,Harvey_5B_ActionPlan|h5b|Matagorda County Shall Remove Existing Bridge Pilings|321.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Mathis,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Mathis|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Meeks Dr. Orange,361.0,Orange County,city,Harvey_5B_ActionPlan|h5b|Meeks Dr. Orange|361.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Mgd Design Consisting Of Four Aeration Basins,71.0,Chambers County,city,Harvey_5B_ActionPlan|h5b|Mgd Design Consisting Of Four Aeration Basins|71.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Milam County Shall Remove Damaged Bridge,331.0,Milam County,city,Harvey_5B_ActionPlan|h5b|Milam County Shall Remove Damaged Bridge|331.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Miles West Of Lane Road,57.0,Calhoun County,city,Harvey_5B_ActionPlan|h5b|Miles West Of Lane Road|57.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Mlk Avenue Lift Station,321.0,Matagorda County,city,Harvey_5B_ActionPlan|h5b|Mlk Avenue Lift Station|321.0,,1,0.0,1.0,0.0,0.0,,0,722184.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Monitor,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Monitor|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Mont Belvieu,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Mont Belvieu|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,N,291.0,Liberty County,city,Harvey_5B_ActionPlan|h5b|N|291.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,N. Linscomb Road,361.0,Orange County,city,Harvey_5B_ActionPlan|h5b|N. Linscomb Road|361.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,N. Russ,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|N. Russ|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,O'day Road,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|O'day Road|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Of Severe Flood Risk And Remove The Homes,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Of Severe Flood Risk And Remove The Homes|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Open Area South Of Beaumont Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Open Area South Of Beaumont Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Or Undersized Culverts,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Or Undersized Culverts|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Peabody Street Manhole Rehabilitation,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Peabody Street Manhole Rehabilitation|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Pearland,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Pearland|201.0,,2,0.0,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Pedestrian Handrail,469.0,Victoria County,city,Harvey_5B_ActionPlan|h5b|Pedestrian Handrail|469.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Pin Oak Drive,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Pin Oak Drive|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Pine Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Pine Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Placing Stabilization Material,351.0,Newton County,city,Harvey_5B_ActionPlan|h5b|Placing Stabilization Material|351.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Planning,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Planning|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Polk County Shall Repair And Reconstruct The Driving Surface,373.0,Polk County,city,Harvey_5B_ActionPlan|h5b|Polk County Shall Repair And Reconstruct The Driving Surface|373.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Portland,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Portland|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Programs,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Programs|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Project Delivery Costs Based On The Program,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Project Delivery Costs Based On The Program|201.0,,26,0.0,26.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Provide Fill And Embankment Work,21.0,Bastrop County,city,Harvey_5B_ActionPlan|h5b|Provide Fill And Embankment Work|21.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Provide Fill And Embankment Work,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Provide Fill And Embankment Work|201.0,,4,0.0,4.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Provider May Perform Housing Implementation Services,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Provider May Perform Housing Implementation Services|201.0,,27,0.0,27.0,0.0,0.0,,0,332901064.76,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Rd Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Rd Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Recovery Programs,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Recovery Programs|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Recurring Nature Of Disasters In The Region,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Recurring Nature Of Disasters In The Region|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Redbird Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Redbird Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Regrading,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Regrading|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Regrading Of Roadside Ditches,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Regrading Of Roadside Ditches|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Reinforced Concrete Pipe,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Reinforced Concrete Pipe|201.0,,1,0.0,1.0,0.0,0.0,,0,313320.28,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Reinforced Galvanized Trash Screen,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Reinforced Galvanized Trash Screen|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Repair,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Repair|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Replace And Install Culverts,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Replace And Install Culverts|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Replace Sewer Main Line Cleanout,457.0,Tyler County,city,Harvey_5B_ActionPlan|h5b|Replace Sewer Main Line Cleanout|457.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Road,7.0,Aransas County,city,Harvey_5B_ActionPlan|h5b|Road|7.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Road,55.0,Caldwell County,city,Harvey_5B_ActionPlan|h5b|Road|55.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Road,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Road|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Road Improvement,239.0,Jackson County,city,Harvey_5B_ActionPlan|h5b|Road Improvement|239.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Roadway,407.0,San Jacinto County,city,Harvey_5B_ActionPlan|h5b|Roadway|407.0,,2,0.0,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Robstown,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Robstown|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Robstown,355.0,Nueces County,city,Harvey_5B_ActionPlan|h5b|Robstown|355.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Rose Hill Acres,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Rose Hill Acres|201.0,,8,0.0,8.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Rose Street,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Rose Street|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,S Radio Towers,57.0,Calhoun County,city,Harvey_5B_ActionPlan|h5b|S Radio Towers|57.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,School Road,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|School Road|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,Sewer Culverts,201.0,Harris County,city,Harvey_5B_ActionPlan|h5b|Sewer Culverts|201.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,False,False,False,False
