category,disaster_code,year,quarter,unit_level,unit_id,n_documents,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,severity_rainfall_inches_max,severity_wind_speed_mph_max,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_payroll_usd_sum,admin_payroll_usd_n_obs,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_households_sum,affected_population_households_n_obs,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,ratio_disbursed_to_obligated,ratio_expended_to_disbursed,duration_of_completion,timeliness,progress_rate,signal_density,spending_cv,completion_pct,has_admin_staff_signal,has_admin_payroll_signal,has_deaths_signal,has_unmet_need_signal
Harvey_5B_Performance,h5b,2019,2,disaster,Harvey_5B_Performance|h5b,1,171.0,0.0,167.0,4.0,0.0,,0.0,2658318157.24,13945788.95,4681053469.9,1345132595577.02,5.0,251210750.0,0.0,251210750.0,126210750.0,,,,,0.0,150.0,,,,,,,,,,,,,,,335.66071354464316,287.356810646676,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2019,3,disaster,Harvey_5B_Performance|h5b,1,64.0,0.0,64.0,0.0,0.0,,0.0,6245892348.14,387099147.74,3.212785839946411e+17,2.1028841351802064e+17,4.0,99483301.0,0.0,252700524.0,271949015.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,829964586.2574512,0.6545360443991756,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2019,4,disaster,Harvey_5B_Performance|h5b,1,145.0,0.0,143.0,2.0,0.0,,0.0,3372300466.7,10408669.72,1.1691339715923492e+16,146245115115065.44,2.0,420166238.0,3373403.07,217583119.0,217583119.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,1123230924.8374817,0.012508841473135966,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2020,1,disaster,Harvey_5B_Performance|h5b,1,254.0,0.0,254.0,0.0,0.0,,0.0,4927917554.809999,44004186.79000001,2.4453443913259736e+16,1174800769360181.2,5.0,517521595.0,911820.75,283819500.0,283819500.0,,,2038.0,14156.0,2000.0,150.0,,,,,,,,,,,,,,,555707210.99695,0.04804234420016203,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2020,2,disaster,Harvey_5B_Performance|h5b,1,209.0,0.0,209.0,0.0,0.0,,0.0,3799829477.95,219608827.02,1.6860630782401584e+16,1827141805408400.5,5.0,283819500.0,1536749.21,283819500.0,283819500.0,,,4319.0,13592.0,2000.0,150.0,,,,,,,,,,,,,,,76775742.62926175,0.10836734574103207,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2020,3,disaster,Harvey_5B_Performance|h5b,1,229.0,0.0,229.0,0.0,0.0,,0.0,4717537215.56,178360646.16,1.459996884004114e+16,2520756117726733.5,5.0,486402619.0,8422444.86,283819500.0,283819500.0,,,7269.0,15597.0,2000.0,150.0,,,,,,,,,,,,,,,81856447.34065445,0.17265489709905643,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2020,4,disaster,Harvey_5B_Performance|h5b,1,275.0,2.0,273.0,0.0,0.0072727272727272,,0.0,4528421033.809999,147979818.0,3759298034.29,24797520843760.57,5.0,545653292.0,2056676.42,261833793.0,4010261151778.83,,,9821.0,15597.0,2000.0,150.0,16.0,0.9,,,493386.16,16.0,,,,,,,,,25.404126624145462,6596.316817015535,,,0.0072727272727272,16.0,4.994536040011233,0.0072727272727272,False,True,False,False
Harvey_5B_Performance,h5b,2021,1,disaster,Harvey_5B_Performance|h5b,1,234.0,0.0,233.0,1.0,0.0,,0.0,7534884702.68,67420172.67,1956511842153.6,26495955110968.91,4.0,505401046.0,23626.91,252700523.0,247817649.86,7.0,300000.0,5741.0,13402.0,2000.0,150.0,,,,,,,,,,,,,,,29019.68008492198,13.542445560566552,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2021,2,disaster,Harvey_5B_Performance|h5b,1,207.0,0.0,201.0,6.0,0.0,,0.0,6611841781.24,64515792.58,264509504242.67,1590009497544.03,5.0,113971412.0,881018.73,283819500.0,280084270.24,460.0,300000.0,8543.0,18115.0,2000.0,150.0,,,,,,,,,,,,,,,4099.918696878389,6.011162064276153,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2021,3,disaster,Harvey_5B_Performance|h5b,1,230.0,0.0,230.0,0.0,0.0,,0.0,5389983040.72,115369716.73,5148290257.41,16249452933582.24,3.0,40000000.0,0.0,246833794.0,242041444.7,807.0,300260.0,5526.0,14409.0,2000.0,150.0,,,,,,,,,,,,,,,44.62427752560539,3156.281429586103,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2021,4,disaster,Harvey_5B_Performance|h5b,1,320.0,0.0,320.0,0.0,0.0,,0.0,5902213650.639999,85951309.62,161484474982291.66,39906550278359.57,4.0,70000000.0,482186.47,261833794.0,7617336219154.76,666.0,300066.0,5221.0,17475.0,2000.0,150.0,,,,,,,,,,,,,,,1878790.1626657222,0.24712313851059498,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2022,1,disaster,Harvey_5B_Performance|h5b,1,265.0,0.0,265.0,0.0,0.0,,0.0,5140245052.28,0.0,478519584802023.25,33114685503785.74,5.0,113971412.0,0.0,283819500.0,8563560316994.069,,,,,2000.0,150.0,,,,,,,,,,,,,,,,0.06920236194195938,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2022,2,disaster,Harvey_5B_Performance|h5b,1,203.0,0.0,203.0,0.0,0.0,,0.0,3107391063.17,32101661.71,302076117928634.5,49110660191759.53,5.0,282819500.0,0.0,282819500.0,3233990394102.92,,,,,2000.0,150.0,,,,,,,,,,,,,,,9409983.840012077,0.16257710317689505,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2022,3,disaster,Harvey_5B_Performance|h5b,1,224.0,0.0,224.0,0.0,0.0,,0.0,153796344.92,5680371.26,91744695286558.31,40211254.89,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,16151179.401354536,4.382951489936599e-07,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2022,4,disaster,Harvey_5B_Performance|h5b,1,231.0,0.0,231.0,0.0,0.0,,0.0,4503038.699999999,4201457.5600000005,5501108.75,4593009.46,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,1.3093334090467403,0.8349243159390368,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2023,2,disaster,Harvey_5B_Performance|h5b,1,276.0,3.0,273.0,0.0,0.0108695652173913,,0.0,7698088714.02,0.0,302077470877697.5,51568659359752.92,4.0,523667588.0,0.0,261833794.0,226377226.68,,,,,2000.0,150.0,,,,,,,,,,,,,,,,0.17071335776851626,,,0.0108695652173913,,4.994536040011233,0.0108695652173913,False,False,False,False
Harvey_5B_Performance,h5b,2023,3,disaster,Harvey_5B_Performance|h5b,1,256.0,10.0,246.0,0.0,0.0390625,,0.0,3820961432.04,2249247.97,15226060319647.84,560335765452115.6,5.0,283819500.0,0.0,283819500.0,4080643395765.86,,,,,2000.0,150.0,,,,,,,,,,,,,,,6769400.494178434,36.8010998044618,,,0.0390625,,4.994536040011233,0.0390625,False,False,False,False
Harvey_5B_Performance,h5b,2023,4,disaster,Harvey_5B_Performance|h5b,1,243.0,1.0,242.0,0.0,0.0041152263374485,,0.0,3529486750.4,14742.179999999998,4448679876.87,138876418483248.58,3.0,246833794.0,0.0,246833794.0,233016724.01,,,,,2000.0,150.0,,,,,,,,,,,,,,,301765.40219085646,31217.444798693672,,,0.0041152263374485,,4.994536040011233,0.0041152263374485,False,False,False,False
Harvey_5B_Performance,h5b,2024,1,disaster,Harvey_5B_Performance|h5b,1,192.0,7.0,185.0,0.0,0.0364583333333333,,0.0,3342994398.81,8762.39,3.4241886821597274e+17,324208435433745.75,5.0,283819500.0,0.0,269349542.25,264939498.87,,,,,2000.0,150.0,,,,,,,,,,,,,,,39078250136774.64,0.0009468182554392967,,,0.0364583333333333,,4.994536040011233,0.0364583333333333,False,False,False,False
Harvey_5B_Performance,h5b,2024,2,disaster,Harvey_5B_Performance|h5b,1,241.0,11.0,230.0,0.0,0.0456431535269709,,0.0,3765122447.97,345600.2,3.4247285119580416e+17,41673700197394.49,5.0,283819500.0,0.0,275299025.03,270970596.47,,,,,2000.0,150.0,,,,,,,,,,,,,,,990950963557.9034,0.00012168468260150678,,,0.0456431535269709,,4.994536040011233,0.0456431535269709,False,False,False,False
Harvey_5B_Performance,h5b,2024,3,disaster,Harvey_5B_Performance|h5b,1,546.0,39.0,507.0,0.0,0.0714285714285714,,0.0,313459107.69,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0714285714285714,,4.994536040011233,0.0714285714285714,False,False,False,False
Harvey_5B_Performance,h5b,2024,4,disaster,Harvey_5B_Performance|h5b,1,185.0,5.0,180.0,0.0,0.027027027027027,,0.0,3713929084.96,13124631.51,25798969170650.9,21906648058370.49,3.0,257911842.44,0.0,257715320.69,248239923.27,,,,,2000.0,150.0,,,,,,,,,,,,,,,1965690.9339507162,0.8491288126074299,,,0.027027027027027,,4.994536040011233,0.027027027027027,False,False,False,False
Harvey_5B_Performance,h5b,2025,1,disaster,Harvey_5B_Performance|h5b,1,210.0,10.0,200.0,0.0,0.0476190476190476,,0.0,4246309023.82,1981655.14,134862679798806.6,481741043064844.3,3.0,262841049.95,0.0,266316785.16,250147716.95,,,,,2000.0,150.0,,,,,,,,,,,,,,,68055574.8962489,3.5720856487764028,,,0.0476190476190476,,4.994536040011233,0.0476190476190476,False,False,False,False
Harvey_5B_Performance,h5b,2025,2,disaster,Harvey_5B_Performance|h5b,1,224.0,0.0,221.0,3.0,0.0,,0.0,4444164317.66,12621072.21,72921753321037.27,60746949892562.8,3.0,283140879.27,0.0,258526823.12,251783784.02,,,,,2000.0,150.0,,,,,,,,,,,,,,,5777777.997598293,0.8330429141647895,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2025,3,disaster,Harvey_5B_Performance|h5b,1,249.0,22.0,227.0,0.0,0.0883534136546184,,0.0,3987408158.99,35214475.68,72921881688395.66,643366572682542.9,3.0,36985706.0,0.0,259459553.17,8376588810823.07,,,,,2000.0,150.0,,,,,,,,,,,,,,,2070792.7714457356,8.822681995943672,,,0.0883534136546184,,4.994536040011233,0.0883534136546184,False,False,False,False
Harvey_5B_Performance,harveygrantperformance,2023,1,disaster,Harvey_5B_Performance|harveygrantperformance,1,290.0,5.0,285.0,0.0,0.0172413793103448,,0.0,8047122425.58,11388432.53,1067263239339563.6,3507083080777053.0,5.0,567639000.0,0.0,283819500.0,3871374437709.47,,,,,2000.0,150.0,,,,,,,,,,,,,,,93714673.77342084,3.2860525421519076,,,0.0172413793103448,,,0.0172413793103448,False,False,False,False
Harvey_5B_Performance,hh5b,2018,3,disaster,Harvey_5B_Performance|hh5b,1,2.0,0.0,2.0,0.0,0.0,,0.0,38889619.6,0.0,5500000.0,5373455.27,1.0,25121075.0,0.0,5000000.0,5000000.0,,,,,,150.0,,,,,,,,,,,,,,,,0.9769918672727272,,,0.0,,,0.0,False,False,False,False
Hurricane_Ike,ike,2009,3,disaster,Hurricane_Ike|ike,1,16.0,0.0,16.0,0.0,0.0,,0.0,17128856.0,0.0,16022416.78,16022416.78,4.0,56250.0,0.0,56250.0,56250.0,,,,,2008.0,,,,,,,,,,,,,,,,,1.0,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2009,4,disaster,Hurricane_Ike|ike,1,356.0,0.0,356.0,0.0,0.0,,0.0,998976175.0,0.0,793044173.36,784031156.34,31.0,58480093.0,0.0,50418466.08,49985240.7,,,,,3193.0,,1.0,0.76,,,,,,,4700.0,1.0,,,,,,0.9886349117454413,,,0.0,1.0,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2010,1,disaster,Hurricane_Ike|ike,1,458.0,0.0,456.0,2.0,0.0,,0.0,1039531602.15,0.0,912592887.78,185033732.16,21.0,30087595.15,0.0,34688025.379999995,10077588.29,,,,,5115.0,,,,,,,,,,,,,,,,,0.20275605326063678,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2010,2,disaster,Hurricane_Ike|ike,1,553.0,0.0,548.0,2.0,0.0,,0.0,1258122405.29,5457381.79,1108915734.63,260906327.52,21.0,55051515.15,1806127.68,41768100.82,21983966.380000003,,,,,5115.0,145.0,1.0,0.76,,,,,,,4700.0,1.0,,,,,203.19555737550846,0.23528057125734067,,,0.0,1.0,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2010,3,disaster,Hurricane_Ike|ike,1,636.0,0.0,626.0,1.0,0.0,,0.0,1320669274.63,8929940.91,994771754.23,374172730.92,31.0,54884550.0,1895144.94,41267673.67,19934339.87,,,,,5115.0,145.0,1.0,0.76,,,,,,,4700.0,1.0,,,,,111.39735013431348,0.37613927951706594,,,0.0,1.0,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2010,4,disaster,Hurricane_Ike|ike,1,632.0,0.0,630.0,1.0,0.0,,0.0,1337129658.19,19323307.12,924146593.02,320263657.59000003,22.0,65737371.15,53504.759999999995,41256533.82,23650401.68,,,,,5115.0,,3.0,0.8133333333333334,,,,,,,4700.0,1.0,,,20229098.0,2.0,47.82548801201271,0.3465507096048657,,,0.0,3.0,2.941737577408055,0.0,False,False,False,True
Hurricane_Ike,ike,2011,1,disaster,Hurricane_Ike|ike,1,634.0,0.0,632.0,1.0,0.0,,0.0,1289629556.6,19346491.46,1020583692.49,235142322.51,21.0,65736371.15,2151700.44,30744413.8,26984186.61,,,,,5115.0,,2.0,0.84,,,,,,,,,,,20229098.0,2.0,52.75290843304153,0.2303998429921062,,,0.0,2.0,2.941737577408055,0.0,False,False,False,True
Hurricane_Ike,ike,2011,2,disaster,Hurricane_Ike|ike,1,636.0,0.0,633.0,0.0,0.0,,0.0,1307134954.35,36341740.12,853578994.4,337641241.32,22.0,68788566.15,1043308.49,48909216.3,30991517.18,,,,,5115.0,,3.0,0.84,,,,,,,,,,,40458196.0,3.0,23.487565305940006,0.3955594544091794,,,0.0,3.0,2.941737577408055,0.0,False,False,False,True
Hurricane_Ike,ike,2011,3,disaster,Hurricane_Ike|ike,1,640.0,1.0,634.0,0.0,0.0015625,,0.0,1105604122.23,35413845.4,1304891821.27,321038555.87,20.0,65630491.55,1754018.91,65680721.15,34747900.69,,,,,5115.0,,,,,,,,,,,,,,,,36.84693956646685,0.24602695076864362,,,0.0015625,,2.941737577408055,0.0015625,False,False,False,False
Hurricane_Ike,ike,2011,4,disaster,Hurricane_Ike|ike,1,789.0,0.0,716.0,0.0,0.0,,0.0,1236467822.94,49744445.91,1449118034.62,446891938.65,21.0,73923884.4,1087702.64,67773540.57000001,41209993.55,,,,,5161.0,,,,,,,,,,,,,,,,29.131252908954153,0.30838891517017647,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2012,1,disaster,Hurricane_Ike|ike,1,810.0,0.0,738.0,0.0,0.0,,0.0,1266021131.95,31357872.31,1459049276.47,729452071.5500001,24.0,84189091.66,1616833.03,76233545.42,49370804.66,,,,,5161.0,,,,,,,,,,,,,,,,46.528962872417544,0.49995026440424584,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2012,2,disaster,Hurricane_Ike|ike,1,874.0,0.0,813.0,0.0,0.0,,0.0,1350799515.76,54012270.09,1447748516.15,653344433.89,24.0,68472774.26,2139272.13,69288405.89,44414865.54,,,,,5161.0,,,,,,,,,,,,,,,,26.804067182098326,0.4512830968927116,,,0.0,,2.941737577408055,0.0,False,False,False,False
Hurricane_Ike,ike,2012,3,disaster,Hurricane_Ike|ike,1,1134.0,47.0,971.0,0.0,0.0414462081128747,,0.0,1492751938.75,46834018.24,1692861752.64,1024254880.99,21.0,84960533.28,4118375.81,85535243.7,62560262.13,,,,,5161.0,,,,,,,,,,,,,,,,36.14598568000216,0.6050434297973153,,,0.0414462081128747,,2.941737577408055,0.0414462081128747,False,False,False,False
Hurricane_Ike,ike,2012,4,disaster,Hurricane_Ike|ike,1,1231.0,99.0,1087.0,0.0,0.0804224207961007,,0.0,1989660836.89,60811248.27,2193547840.33,1322819181.2,49.0,135385606.2,8063427.54,139015864.35999998,126268017.42,,,,,5161.0,,,,,,,,,,,,,,,,36.07141610694649,0.6030500711582354,,,0.0804224207961007,,2.941737577408055,0.0804224207961007,False,False,False,False
Hurricane_Ike,ike,2013,1,disaster,Hurricane_Ike|ike,1,1113.0,87.0,1017.0,0.0,0.0781671159029649,,0.0,1964936185.02,32528217.17,2426938510.9,1504645267.67,40.0,151947687.53,4406445.08,170011830.44,92892863.07,,,,,5161.0,,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,74.61025294488957,0.6199766746921087,,,0.0781671159029649,1.0,2.941737577408055,0.0781671159029649,False,True,False,False
Hurricane_Ike,ike,2013,2,disaster,Hurricane_Ike|ike,1,1283.0,116.0,1139.0,0.0,0.0904130943102104,,0.0,2261311328.72,25193668.14,2794905559.53,1380740252.68,57.0,176344948.57,4422788.68,194556041.96,120800944.37,,,,,5161.0,,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,110.93682523715263,0.4940203607137944,,,0.0904130943102104,1.0,2.941737577408055,0.0904130943102104,False,True,False,False
Hurricane_Ike,ike,2013,3,disaster,Hurricane_Ike|ike,1,1194.0,171.0,1020.0,0.0,0.14321608040201,,0.0,2354828164.34,40801697.71,2848501054.11,1293854040.56,33.0,118199039.76,6614592.4799999995,118408762.65,63313873.349999994,,,,,11210.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,69.813297337671,0.4542227704964842,,,0.14321608040201,1.0,2.941737577408055,0.14321608040201,False,True,False,False
Hurricane_Ike,ike,2013,4,disaster,Hurricane_Ike|ike,1,1195.0,153.0,1039.0,0.0,0.1280334728033473,,0.0,2582931483.8,47163487.67,2963579794.11,1147494052.37,55.0,182660543.05,5370103.51,180683704.81,115446399.43,,,,,10000.0,120.0,2.0,0.81,,,1000000000.0,1.0,,,,,,,91000.0,1.0,62.83631555931538,0.38719863546464983,,,0.1280334728033473,2.0,2.941737577408055,0.1280334728033473,False,True,False,True
Hurricane_Ike,ike,2014,1,disaster,Hurricane_Ike|ike,1,1287.0,187.0,1097.0,0.0,0.1452991452991453,,0.0,2480840597.66,36359655.53,2959367466.58,1302381056.67,49.0,143707104.23,4228180.49,154898972.89,99175288.8,,,,,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,81.39151549822176,0.4400876441934735,,,0.1452991452991453,1.0,2.941737577408055,0.1452991452991453,False,True,False,False
Hurricane_Ike,ike,2014,2,disaster,Hurricane_Ike|ike,1,1191.0,72.0,1102.0,0.0,0.0604534005037783,15.06032285471538,1177.0,1757000868.43,0.0,1246140038.92,889474021175508.5,,,,,,,,,,10000.0,120.0,9.0,0.73,,,108618183400.6,9.0,,,,,,,,,,713783.357724702,15.06032285471538,0.06639963894843731,0.0604534005037783,9.0,2.941737577408055,0.0604534005037783,False,True,False,False
Hurricane_Ike,ike,2014,3,disaster,Hurricane_Ike|ike,1,1049.0,0.0,1043.0,0.0,0.0,,0.0,1548620651.29,58927857.99,2505315039.41,1154183301.56,25.0,135592331.04999998,4938980.4,118468557.53,102857973.81,,,,,11210.0,,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,42.51495175397601,0.4606938781766182,,,0.0,1.0,2.941737577408055,0.0,False,True,False,False
Hurricane_Ike,ike,2014,4,disaster,Hurricane_Ike|ike,1,1325.0,44.0,1241.0,10.0,0.0332075471698113,,0.0,1733877958.47,95129697.99,2884178148.2,1573943791.0,35.0,114797254.99,4915848.45,117727308.53,90064056.12,,,,,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,30.318378057956032,0.5457165646935818,,,0.0332075471698113,1.0,2.941737577408055,0.0332075471698113,False,True,False,False
Hurricane_Ike,ike,2015,1,disaster,Hurricane_Ike|ike,1,1315.0,117.0,1157.0,14.0,0.0889733840304182,,0.0,1606814884.7,34455582.1,22591349989713.62,1710812055.23,22.0,113025026.99,4451595.29,117923043.98,87925152.91,,,,,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,655665.8925148045,7.572863312767822e-05,,,0.0889733840304182,1.0,2.941737577408055,0.0889733840304182,False,True,False,False
Hurricane_Ike,ike,2015,2,disaster,Hurricane_Ike|ike,1,893.0,82.0,804.0,5.0,0.0918253079507278,,0.0,2286354493.09,53520762.78,2548924934.77,1677941769.33,13.0,103120642.08,3769265.66,103342210.08,77420020.6,0.0,45088.0,7060.0,16267.0,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,47.62497397967765,0.6582939130302037,,,0.0918253079507278,1.0,2.941737577408055,0.0918253079507278,False,True,False,False
Hurricane_Ike,ike,2015,3,disaster,Hurricane_Ike|ike,1,976.0,170.0,803.0,1.0,0.1741803278688524,,0.0,2421117762.58,32945726.97,2713577131.78,1794624679.81,23.0,118938322.48,2821881.41,118747734.23,92737745.88,,,56378.0,8265.0,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,82.36507071921504,0.6613501635137957,,,0.1741803278688524,1.0,2.941737577408055,0.1741803278688524,False,True,False,False
Hurricane_Ike,ike,2015,4,disaster,Hurricane_Ike|ike,1,942.0,228.0,692.0,22.0,0.2420382165605095,,0.0,2424433876.88,35276647.13,2261899244858.0996,1869655845.57,17.0,107375455.56,2094610.38,107375455.56,84489631.44999999,465549.0,465549.0,56498.0,8000.0,10000.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,64118.88398924775,0.0008265867057607568,,,0.2420382165605095,1.0,2.941737577408055,0.2420382165605095,False,True,False,False
Hurricane_Ike,ike,2016,1,disaster,Hurricane_Ike|ike,1,755.0,124.0,615.0,16.0,0.1642384105960264,,0.0,1934131751.17,57257837.59,2406953634.69,1687341943.52,16.0,110659030.64,3185516.3499999996,101371529.38,91454470.7,586958.0,586958.0,53705.0,7565.0,5115.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,42.03710332068794,0.7010280211472867,,,0.1642384105960264,1.0,2.941737577408055,0.1642384105960264,False,True,False,False
Hurricane_Ike,ike,2016,2,disaster,Hurricane_Ike|ike,1,567.0,77.0,486.0,4.0,0.1358024691358024,,0.0,2106769397.02,42869022.44,2393874458.51,1744000516.18,25.0,113777822.95,2046630.19,113528548.64,96474768.9,364800.0,366692.0,56645.0,9902.0,5115.0,120.0,,,,,,,,,,,,,,,55.84159195280219,0.7285263059557033,,,0.1358024691358024,,2.941737577408055,0.1358024691358024,False,False,False,False
Hurricane_Ike,ike,2016,3,disaster,Hurricane_Ike|ike,1,653.0,67.0,581.0,5.0,0.1026033690658499,,0.0,1961764344.07,30377406.66,11773421360814.26,1815918213.41,19.0,106174903.62,675533.85,106174903.62,89909578.57,682065.0,430535.0,57043.0,10376.0,5115.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,387571.64140404144,0.00015423878563065456,,,0.1026033690658499,1.0,2.941737577408055,0.1026033690658499,False,True,False,False
Hurricane_Ike,ike,2016,4,disaster,Hurricane_Ike|ike,1,1208.0,618.0,577.0,13.0,0.5115894039735099,,0.0,2375128909.62,18722008.69,16084308541460.95,2058240841.4,38.0,132292278.61,459203.38,132292277.61,118623177.17,4976746.0,3317760.0,5682.0,6883.0,10000.0,120.0,,,,,,,,,,,,,,,859112.3317901285,0.00012796576465158065,,,0.5115894039735099,,2.941737577408055,0.5115894039735099,False,False,False,False
Hurricane_Ike,ike,2017,1,disaster,Hurricane_Ike|ike,1,635.0,364.0,265.0,5.0,0.573228346456693,,0.0,2025824028.8,17452780.19,2212307998.21,1780294948.19,21.0,122036923.49,257736.37,111459246.21,99642295.88,3488691.0,2043461.0,6680.0,7699.0,5115.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,126.75963222625104,0.8047229181607869,,,0.573228346456693,1.0,2.941737577408055,0.573228346456693,False,True,False,False
Hurricane_Ike,ike,2017,2,disaster,Hurricane_Ike|ike,1,482.0,38.0,442.0,2.0,0.0788381742738589,,0.0,1836508313.04,16240119.63,2227253466.4,103564798157688.48,9.0,67409402.06,477311.96,56692933.03,1778339130645.12,8286.0,8303.0,7599.0,10179.0,5115.0,120.0,,,,,,,,,,,,,,,137.14513914575147,46498.88291568559,,,0.0788381742738589,,2.941737577408055,0.0788381742738589,False,False,False,False
Hurricane_Ike,ike,2017,3,disaster,Hurricane_Ike|ike,1,963.0,433.0,530.0,0.0,0.4496365524402907,,0.0,2273612356.16,11412987.78,2713864265.65,148922065303381.97,9.0,67024242.84,343051.24,56495718.15,53465457.05,4257992.0,2551577.0,12230.0,12250.0,77530.0,120.0,1.0,0.78,,,1000000000.0,1.0,,,,,,,,,237.78736278030084,54874.54445984,,,0.4496365524402907,1.0,2.941737577408055,0.4496365524402907,False,True,False,False
Hurricane_Ike,ike,2017,4,disaster,Hurricane_Ike|ike,1,429.0,99.0,330.0,0.0,0.2307692307692307,,0.0,1798712898.57,39867295.35,1869863281.91,84127929662518.98,10.0,110360207.35999998,2057408.16,109933769.27,95473178.45,1944.0,3806.0,7021.0,6968.0,4117.0,,,,,,,,,,,,,,,,46.90218550052706,44991.48706561329,,,0.2307692307692307,,2.941737577408055,0.2307692307692307,False,False,False,False
Hurricane_Ike,ike,2018,1,disaster,Hurricane_Ike|ike,1,373.0,34.0,339.0,0.0,0.0911528150134048,,0.0,1502428840.22,18035265.08,1775267376.76,111604591760688.34,5.0,64346916.67,2125107.4499999997,63911467.18,51762473.25,1944.0,3806.0,7210.0,6899.0,4117.0,,,,,,,,,,,,,,,,98.43311805428702,62866.35648336835,,,0.0911528150134048,,2.941737577408055,0.0911528150134048,False,False,False,False
Hurricane_Ike,ike,2018,2,disaster,Hurricane_Ike|ike,1,373.0,28.0,344.0,0.0,0.0750670241286863,,0.0,39622894777919.24,13484102.28,1745410356.68,80327611574658.45,8.0,68278629.16,2239053.17,67843179.67,2900626193042.91,0.0,44502.0,6871.0,8697.0,4117.0,,,,,,,,,,,,,,,,129.4420882040358,46022.192584815486,,,0.0750670241286863,,2.941737577408055,0.0750670241286863,False,False,False,False
Hurricane_Ike,ike,2018,3,disaster,Hurricane_Ike|ike,1,383.0,39.0,344.0,0.0,0.1018276762402088,,0.0,1365698588.5,15722093.75,1745170800.34,37194761163433.25,7.0,67552985.8,2767175.56,67089082.14,59807916.5,326843.0,64897.0,6399.0,6236.0,4117.0,,100.0,0.78,,,49666.47,100.0,,,,,,,,,111.00116995168025,21312.963267656578,,,0.1018276762402088,100.0,2.941737577408055,0.1018276762402088,False,True,False,False
